Language learnability experiment
Logfile written - 05/14/2019 10:14:36
Participant ID: 036
Language: S5
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	6	1	360											036
1	Exposure	2	17	3	315											036
1	Exposure	3	8	2	120											036
1	Exposure	4	26	4	270											036
1	Exposure	5	22	4	90											036
1	Exposure	6	3	1	210											036
1	Exposure	7	24	4	210											036
1	Exposure	8	15	3	60											036
1	Exposure	9	13	2	180											036
1	Exposure	10	21	3	240											036
1	Exposure	11	5	1	300											036
1	Exposure	12	9	2	45											036
1	Exposure	1	24	4	210											036
1	Exposure	2	21	3	240											036
1	Exposure	3	5	1	300											036
1	Exposure	4	13	2	180											036
1	Exposure	5	22	4	90											036
1	Exposure	6	9	2	45											036
1	Exposure	7	6	1	360											036
1	Exposure	8	3	1	210											036
1	Exposure	9	26	4	270											036
1	Exposure	10	8	2	120											036
1	Exposure	11	15	3	60											036
1	Exposure	12	17	3	315											036
1	Guessing	1	21	3	240	5	6	8					21	1		036
1	Guessing	2	9	2	45	13	8	24					9	1		036
1	Guessing	3	24	4	210	21	8	13					24	1		036
1	Guessing	4	6	1	360	21	17	24					6	1		036
1	Guessing	5	17	3	315	24	3	22					17	1		036
1	Guessing	6	22	4	90	15	24	26					22	1		036
1	Guessing	7	26	4	270	21	24	3					26	1		036
1	Guessing	8	15	3	60	26	8	6					15	1		036
1	Guessing	9	8	2	120	15	13	5					8	1		036
1	Guessing	10	3	1	210	13	15	17					3	1		036
1	Guessing	11	5	1	300	21	13	22					5	1		036
1	Guessing	12	13	2	180	6	5	15					13	1		036
1	Guessing	1	6	1	360	17	26	5					6	1		036
1	Guessing	2	13	2	180	3	24	6					13	1		036
1	Guessing	3	17	3	315	6	21	9					17	1		036
1	Guessing	4	22	4	90	6	8	21					22	1		036
1	Guessing	5	24	4	210	3	21	15					24	1		036
1	Guessing	6	26	4	270	3	22	21					22	0		036
1	Guessing	7	8	2	120	6	13	26					8	1		036
1	Guessing	8	21	3	240	15	22	9					21	1		036
1	Guessing	9	9	2	45	24	5	15					9	1		036
1	Guessing	10	15	3	60	5	26	3					15	1		036
1	Guessing	11	5	1	300	22	6	8					5	1		036
1	Guessing	12	3	1	210	15	13	26					3	1		036
1	Production	1	5	1	300									1	wef-kss	036
1	Production	2	22	4	90									1	smut-t	036
1	Production	3	24	4	210									0	smut-ass	036
1	Production	4	13	2	180									0	nig-a	036
1	Production	5	8	2	120									0	nif-ttk	036
1	Production	6	17	3	315									1	pti-kks	036
1	Production	7	6	1	360									1	wef-k	036
1	Production	8	26	4	270									1	smut-s	036
1	Production	9	21	3	240									0	pti-ass	036
1	Production	10	3	1	210									1	wef-aas	036
1	Production	11	15	3	60									1	pti-ttk	036
1	Production	12	9	2	45									1	nif-ttk	036
1	Production	1	6	1	360									0	wef-a	036
1	Production	2	21	3	240									1	pti-ssa	036
1	Production	3	17	3	315									1	pti-kks	036
1	Production	4	8	2	120									0	nif-tta	036
1	Production	5	26	4	270									1	smut-s	036
1	Production	6	24	4	210									1	smut-aas	036
1	Production	7	22	4	90									1	smut-t	036
1	Production	8	9	2	45									1	nif-ttk	036
1	Production	9	5	1	300									0	wef-ttk	036
1	Production	10	13	2	180									1	nif-a	036
1	Production	11	15	3	60									0	pti-tkk	036
