Language learnability experiment																
Logfile written - 09/23/2019 11:02:39																
Participant ID: 097																
Language: S2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	6	1	360											97
1	Exposure	2	26	4	270											97
1	Exposure	3	11	2	300											97
1	Exposure	4	4	1	90											97
1	Exposure	5	10	2	225											97
1	Exposure	6	16	3	180											97
1	Exposure	7	24	4	210											97
1	Exposure	8	15	3	60											97
1	Exposure	9	1	1	150											97
1	Exposure	10	9	2	45											97
1	Exposure	11	17	3	315											97
1	Exposure	12	23	4	135											97
1	Exposure	1	16	3	180											97
1	Exposure	2	6	1	360											97
1	Exposure	3	26	4	270											97
1	Exposure	4	23	4	135											97
1	Exposure	5	11	2	300											97
1	Exposure	6	17	3	315											97
1	Exposure	7	10	2	225											97
1	Exposure	8	4	1	90											97
1	Exposure	9	1	1	150											97
1	Exposure	10	15	3	60											97
1	Exposure	11	9	2	45											97
1	Exposure	12	24	4	210											97
1	Guessing	1	26	4	270	10	24	17					24	0		97
1	Guessing	2	9	2	45	24	23	4					9	1		97
1	Guessing	3	24	4	210	10	15	17					24	1		97
1	Guessing	4	1	1	150	23	4	26					1	1		97
1	Guessing	5	6	1	360	23	10	24					6	1		97
1	Guessing	6	10	2	225	11	23	4					10	1		97
1	Guessing	7	17	3	315	4	23	11					11	0		97
1	Guessing	8	11	2	300	1	23	9					11	1		97
1	Guessing	9	16	3	180	9	17	6					6	0		97
1	Guessing	10	23	4	135	15	17	26					26	0		97
1	Guessing	11	4	1	90	1	17	9					17	0		97
1	Guessing	12	15	3	60	17	24	16					24	0		97
1	Guessing	1	10	2	225	6	16	1					16	0		97
1	Guessing	2	11	2	300	23	16	17					11	1		97
1	Guessing	3	4	1	90	24	26	11					4	1		97
1	Guessing	4	9	2	45	23	11	1					11	0		97
1	Guessing	5	24	4	210	6	4	17					24	1		97
1	Guessing	6	17	3	315	26	23	16					23	0		97
1	Guessing	7	23	4	135	9	10	4					9	0		97
1	Guessing	8	16	3	180	11	23	9					16	1		97
1	Guessing	9	6	1	360	10	4	17					17	0		97
1	Guessing	10	26	4	270	17	23	15					23	0		97
1	Guessing	11	15	3	60	1	16	4					15	1		97
1	Guessing	12	1	1	150	16	6	10					10	0		97
1	Production	1	10	2	225									0	keii	97
1	Production	2	15	3	60									0	wion	97
1	Production	3	26	4	270									0	weiga	97
1	Production	4	6	1	360									0	kioa	97
1	Production	5	11	2	300									0	wiega	97
1	Production	6	24	4	210									0	wega	97
1	Production	7	17	3	315									0	swegi	97
1	Production	8	9	2	45									0	swogi	97
1	Production	9	23	4	135									0	weiga	97
1	Production	10	16	3	180									0	weia	97
1	Production	11	4	1	90									0	kione	97
1	Production	12	1	1	150									0	kion	97
1	Production	1	26	4	270									0	swega	97
1	Production	2	15	3	60									0	wegia	97
1	Production	3	23	4	135									0	kiona	97
1	Production	4	1	1	150									0	kioa	97
1	Production	5	17	3	315									0	wegia	97
1	Production	6	9	2	45									0	swogi	97
1	Production	7	10	2	225									0	kiona	97
1	Production	8	6	1	360									0	kiona	97
1	Production	9	16	3	180									0	kiona	97
1	Production	10	24	4	210									0	wega	97
1	Production	11	4	1	90									0	kione	97
1	Production	12	11	2	300									0	swogia	97
2	Exposure	1	25	4	45											97
2	Exposure	2	2	1	30											97
2	Exposure	3	3	1	210											97
2	Exposure	4	5	1	300											97
2	Exposure	5	14	2	330											97
2	Exposure	6	28	4	330											97
2	Exposure	7	13	2	180											97
2	Exposure	8	22	4	90											97
2	Exposure	9	8	2	120											97
2	Exposure	10	21	3	240											97
2	Exposure	11	7	1	240											97
2	Exposure	1	25	4	45											97
2	Exposure	2	8	2	120											97
2	Exposure	3	7	1	240											97
2	Exposure	4	13	2	180											97
2	Exposure	5	21	3	240											97
2	Exposure	6	3	1	210											97
2	Exposure	7	2	1	30											97
2	Exposure	8	5	1	300											97
2	Exposure	9	22	4	90											97
2	Exposure	10	14	2	330											97
2	Exposure	11	28	4	330											97
2	Guessing	1	2	1	30	13	8	25					25	0		97
2	Guessing	2	14	2	330	8	3	2					14	1		97
2	Guessing	3	7	1	240	3	14	21					7	1		97
2	Guessing	4	25	4	45	22	13	5					25	1		97
2	Guessing	5	28	4	330	21	2	22					28	1		97
2	Guessing	6	5	1	300	22	8	14					5	1		97
2	Guessing	7	22	4	90	21	28	13					22	1		97
2	Guessing	8	21	3	240	14	3	22					21	1		97
2	Guessing	9	8	2	120	5	28	22					8	1		97
2	Guessing	10	13	2	180	28	3	22					28	0		97
2	Guessing	11	3	1	210	28	22	13					3	1		97
2	Guessing	1	28	4	330	22	13	7					28	1		97
2	Guessing	2	21	3	240	14	22	5					21	1		97
2	Guessing	3	3	1	210	8	7	22					3	1		97
