Language learnability experiment
Logfile written - 08/08/2019 09:35:30
Participant ID: 069
Language: S5
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	8	2	120											069
1	Exposure	2	26	4	270											069
1	Exposure	3	13	2	180											069
1	Exposure	4	6	1	360											069
1	Exposure	5	5	1	300											069
1	Exposure	6	15	3	60											069
1	Exposure	7	24	4	210											069
1	Exposure	8	17	3	315											069
1	Exposure	9	22	4	90											069
1	Exposure	10	9	2	45											069
1	Exposure	11	21	3	240											069
1	Exposure	12	3	1	210											069
1	Exposure	1	17	3	315											069
1	Exposure	2	5	1	300											069
1	Exposure	3	22	4	90											069
1	Exposure	4	6	1	360											069
1	Exposure	5	26	4	270											069
1	Exposure	6	8	2	120											069
1	Exposure	7	15	3	60											069
1	Exposure	8	24	4	210											069
1	Exposure	9	13	2	180											069
1	Exposure	10	3	1	210											069
1	Exposure	11	21	3	240											069
1	Exposure	12	9	2	45											069
1	Guessing	1	24	4	210	15	26	9					24	1		069
1	Guessing	2	6	1	360	22	17	21					6	1		069
1	Guessing	3	17	3	315	3	8	21					21	0		069
1	Guessing	4	15	3	60	22	26	6					15	1		069
1	Guessing	5	5	1	300	9	13	21					5	1		069
1	Guessing	6	9	2	45	21	17	6					9	1		069
1	Guessing	7	13	2	180	22	8	26					13	1		069
1	Guessing	8	22	4	90	3	17	21					22	1		069
1	Guessing	9	8	2	120	26	17	3					8	1		069
1	Guessing	10	26	4	270	6	9	3					26	1		069
1	Guessing	11	21	3	240	9	6	15					21	1		069
1	Guessing	12	3	1	210	9	24	5					3	1		069
1	Guessing	1	17	3	315	8	9	22					17	1		069
1	Guessing	2	13	2	180	8	15	9					13	1		069
1	Guessing	3	6	1	360	13	24	15					6	1		069
1	Guessing	4	9	2	45	26	21	22					9	1		069
1	Guessing	5	8	2	120	21	26	13					8	1		069
1	Guessing	6	21	3	240	5	15	3					21	1		069
1	Guessing	7	24	4	210	13	5	8					24	1		069
1	Guessing	8	3	1	210	21	26	15					3	1		069
1	Guessing	9	15	3	60	8	21	26					15	1		069
1	Guessing	10	5	1	300	17	26	9					5	1		069
1	Guessing	11	22	4	90	6	5	9					22	1		069
1	Guessing	12	26	4	270	22	5	21					26	1		069
1	Production	1	5	1	300									0	wef-ssk	069
1	Production	2	17	3	315									0	pti-kss	069
1	Production	3	6	1	360									1	wef-k	069
1	Production	4	9	2	45									0	pti-kks	069
1	Production	5	22	4	90									0	wef-t	069
1	Production	6	26	4	270									1	smut-s	069
1	Production	7	13	2	180									0	wef-a	069
1	Production	8	8	2	120									0	nif-aat	069
1	Production	9	24	4	210									0	wef-aas	069
1	Production	10	3	1	210									1	wef-aas	069
1	Production	11	15	3	60									1	pti-ttk	069
1	Production	12	21	3	240									1	pti-ssa	069
1	Production	1	13	2	180									0	wef-a	069
1	Production	2	6	1	360									1	wef-k	069
1	Production	3	15	3	60									0	nti-ttk	069
1	Production	4	26	4	270									1	smut-s	069
1	Production	5	8	2	120									0	wef-tta	069
1	Production	6	5	1	300									0	wef-kks	069
1	Production	7	22	4	90									1	smut-t	069
1	Production	8	3	1	210									1	wef-aas	069
1	Production	9	9	2	45									0	pti-ttk	069
1	Production	10	17	3	315									1	pti-kks	069
1	Production	11	24	4	210									1	smut-aas	069
1	Production	12	21	3	240									1	pti-ssa	069
2	Exposure	1	2	1	30											069
2	Exposure	2	10	2	225											069
2	Exposure	3	16	3	180											069
2	Exposure	4	25	4	45											069
2	Exposure	5	11	2	300											069
2	Exposure	6	28	4	330											069
2	Exposure	7	1	1	150											069
2	Exposure	8	4	1	90											069
2	Exposure	9	14	2	330											069
2	Exposure	10	7	1	240											069
2	Exposure	11	23	4	135											069
2	Exposure	1	14	2	330											069
2	Exposure	2	1	1	150											069
2	Exposure	3	10	2	225											069
2	Exposure	4	2	1	30											069
2	Exposure	5	4	1	90											069
2	Exposure	6	23	4	135											069
2	Exposure	7	7	1	240											069
2	Exposure	8	16	3	180											069
2	Exposure	9	11	2	300											069
2	Exposure	10	28	4	330											069
2	Exposure	11	25	4	45											069
2	Guessing	1	14	2	330	28	1	11					14	1		069
2	Guessing	2	16	3	180	14	23	11					16	1		069
2	Guessing	3	4	1	90	7	1	23					4	1		069
2	Guessing	4	7	1	240	1	25	2					7	1		069
2	Guessing	5	11	2	300	7	4	28					11	1		069
2	Guessing	6	2	1	30	11	4	23					2	1		069
2	Guessing	7	10	2	225	16	14	23					10	1		069
2	Guessing	8	1	1	150	25	7	4					1	1		069
2	Guessing	9	23	4	135	16	28	11					23	1		069
2	Guessing	10	25	4	45	23	14	16					25	1		069
2	Guessing	11	28	4	330	11	16	14					28	1		069
2	Guessing	1	25	4	45	14	2	11					2	0		069
2	Guessing	2	23	4	135	11	10	16					23	1		069
2	Guessing	3	14	2	330	7	1	11					14	1		069
2	Guessing	4	4	1	90	25	16	7					4	1		069
2	Guessing	5	16	3	180	23	11	28					16	1		069
2	Guessing	6	10	2	225	23	4	11					10	1		069
2	Guessing	7	2	1	30	14	11	10					2	1		069
2	Guessing	8	7	1	240	25	14	11					7	1		069
2	Guessing	9	1	1	150	16	28	23					23	0		069
2	Guessing	10	11	2	300	28	23	25					23	0		069
2	Guessing	11	28	4	330	7	25	1					28	1		069
2	Production	1	23	4	135									1	smut-at	069
2	Production	2	10	2	225									1	nif-as	069
2	Production	3	4	1	90									1	wef-t	069
2	Production	4	2	1	30									0	wef-kkt	069
2	Production	5	1	1	150									1	wef-aat	069
