Language learnability experiment
Logfile written - 07/03/2019 09:53:21
Participant ID: 061
Language: S1
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	7	1	315											061
1	Exposure	2	9	2	90											061
1	Exposure	3	14	2	180											061
1	Exposure	4	4	1	210											061
1	Exposure	5	20	3	315											061
1	Exposure	6	26	4	225											061
1	Exposure	7	28	4	30											061
1	Exposure	8	10	2	210											061
1	Exposure	9	3	1	360											061
1	Exposure	10	21	3	270											061
1	Exposure	11	25	4	120											061
1	Exposure	12	16	3	135											061
1	Exposure	1	25	4	120											061
1	Exposure	2	3	1	360											061
1	Exposure	3	4	1	210											061
1	Exposure	4	20	3	315											061
1	Exposure	5	10	2	210											061
1	Exposure	6	7	1	315											061
1	Exposure	7	26	4	225											061
1	Exposure	8	9	2	90											061
1	Exposure	9	14	2	180											061
1	Exposure	10	16	3	135											061
1	Exposure	11	21	3	270											061
1	Exposure	12	28	4	30											061
1	Guessing	1	28	4	30	21	3	16					28	1		061
1	Guessing	2	20	3	315	26	16	25					25	0		061
1	Guessing	3	9	2	90	4	28	16					9	1		061
1	Guessing	4	16	3	135	9	4	20					16	1		061
1	Guessing	5	10	2	210	25	21	28					10	1		061
1	Guessing	6	21	3	270	16	26	10					21	1		061
1	Guessing	7	4	1	210	16	20	3					20	0		061
1	Guessing	8	3	1	360	4	7	10					3	1		061
1	Guessing	9	7	1	315	28	25	14					14	0		061
1	Guessing	10	25	4	120	4	9	7					9	0		061
1	Guessing	11	26	4	225	20	28	3					3	0		061
1	Guessing	12	14	2	180	10	28	26					14	1		061
1	Guessing	1	20	3	315	3	26	16					3	0		061
1	Guessing	2	21	3	270	14	4	3					21	1		061
1	Guessing	3	10	2	210	21	28	9					9	0		061
1	Guessing	4	26	4	225	21	4	25					25	0		061
1	Guessing	5	25	4	120	3	20	16					20	0		061
1	Guessing	6	7	1	315	14	26	25					14	0		061
1	Guessing	7	14	2	180	10	16	7					14	1		061
1	Guessing	8	3	1	360	4	7	26					3	1		061
1	Guessing	9	16	3	135	7	28	9					16	1		061
1	Guessing	10	9	2	90	21	3	26					21	0		061
1	Guessing	11	4	1	210	3	16	14					4	1		061
1	Guessing	12	28	4	30	20	16	3					28	1		061
1	Production	1	26	4	225									0	moof	061
1	Production	2	4	1	210									1	pohuif	061
1	Production	3	20	3	315									0	mufk	061
1	Production	4	7	1	315									0	hiefk	061
1	Production	5	14	2	180									0	pohuifk	061
1	Production	6	21	3	270									0	moof	061
1	Production	7	9	2	90									1	moof	061
1	Production	8	3	1	360									0	hieg	061
1	Production	9	16	3	135									1	spuut	061
1	Production	10	28	4	30									0	spuut	061
1	Production	11	25	4	120									0	meefk	061
1	Production	12	10	2	210									0	mof	061
1	Production	1	9	2	90									1	moof	061
1	Production	2	25	4	120									0	moofk	061
1	Production	3	26	4	225									0	ffff	061
1	Production	4	4	1	210									0	wwww	061
1	Production	5	21	3	270									0	ffff	061
1	Production	6	7	1	315									0	wafk	061
1	Production	7	14	2	180									1	muif	061
1	Production	8	10	2	210									0	moof	061
1	Production	9	28	4	30									0	wafk	061
1	Production	10	16	3	135									1	spuut	061
1	Production	11	20	3	315									0	ggg	061
1	Production	12	3	1	360									0	moof	061
2	Exposure	1	6	1	240											061
2	Exposure	2	11	2	45											061
2	Exposure	3	23	4	300											061
2	Exposure	4	5	1	60											061
2	Exposure	5	1	1	150											061
2	Exposure	6	13	2	330											061
2	Exposure	7	18	3	180											061
2	Exposure	8	8	2	270											061
2	Exposure	9	19	3	240											061
2	Exposure	10	15	3	45											061
2	Exposure	11	12	2	135											061
2	Exposure	1	6	1	240											061
2	Exposure	2	11	2	45											061
2	Exposure	3	8	2	270											061
2	Exposure	4	15	3	45											061
2	Exposure	5	18	3	180											061
2	Exposure	6	13	2	330											061
2	Exposure	7	19	3	240											061
2	Exposure	8	5	1	60											061
2	Exposure	9	23	4	300											061
2	Exposure	10	1	1	150											061
2	Exposure	11	12	2	135											061
2	Guessing	1	19	3	240	8	15	12					19	1		061
2	Guessing	2	12	2	135	8	23	13					12	1		061
2	Guessing	3	18	3	180	19	8	11					18	1		061
2	Guessing	4	23	4	300	13	5	6					23	1		061
2	Guessing	5	6	1	240	15	19	11					6	1		061
2	Guessing	6	5	1	60	23	1	19					1	0		061
2	Guessing	7	1	1	150	15	12	18					12	0		061
2	Guessing	8	13	2	330	15	1	18					1	0		061
2	Guessing	9	11	2	45	19	13	23					11	1		061
2	Guessing	10	15	3	45	13	11	5					13	0		061
2	Guessing	11	8	2	270	12	15	23					12	0		061
2	Guessing	1	5	1	60	19	13	1					5	1		061
2	Guessing	2	1	1	150	12	18	6					1	1		061
2	Guessing	3	11	2	45	19	12	13					11	1		061
2	Guessing	4	6	1	240	12	1	8					6	1		061
2	Guessing	5	15	3	45	1	13	11					15	1		061
2	Guessing	6	8	2	270	19	6	18					8	1		061
2	Guessing	7	23	4	300	6	8	12					23	1		061
2	Guessing	8	19	3	240	23	1	15					19	1		061
2	Guessing	9	12	2	135	23	8	19					12	1		061
2	Guessing	10	18	3	180	1	19	11					11	0		061
2	Guessing	11	13	2	330	11	23	18					11	0		061
2	Production	1	1	1	150									1	woop	061
2	Production	2	12	2	135									0	heft	061
2	Production	3	23	4	300									1	suith	061
2	Production	4	18	3	180									0	ggg	061
2	Production	5	13	2	330									0	smef	061
2	Production	6	15	3	45									0	wuit	061
2	Production	7	8	2	270									1	waft	061
2	Production	8	5	1	60									0	wuit	061
2	Production	9	19	3	240									1	fogt	061
2	Production	10	6	1	240									0	fff	061
2	Production	11	11	2	45									1	wuit	061
2	Production	1	1	1	150									0	spofs	061
2	Production	2	15	3	45									0	hauft	061
2	Production	3	6	1	240									0	hauft	061
2	Production	4	12	2	135									0	heft	061
2	Production	5	13	2	330									0	wee	061
2	Production	6	23	4	300									1	suith	061
2	Production	7	11	2	45									0	waut	061
2	Production	8	8	2	270									1	waft	061
2	Production	9	19	3	240									1	fogt	061
2	Production	10	5	1	60									0	smoogg	061
2	Production	11	18	3	180									1	hauft	061
3	Exposure	1	10	2	210											061
3	Exposure	2	4	1	210											061
3	Exposure	3	19	3	240											061
3	Exposure	4	16	3	135											061
3	Exposure	5	15	3	45											061
3	Exposure	6	28	4	30											061
3	Exposure	7	5	1	60											061
3	Exposure	8	9	2	90											061
3	Exposure	9	20	3	315											061
3	Exposure	10	25	4	120											061
3	Exposure	11	21	3	270											061
3	Exposure	12	11	2	45											061
3	Exposure	13	8	2	270											061
3	Exposure	14	12	2	135											061
3	Exposure	15	7	1	315											061
3	Exposure	16	1	1	150											061
3	Exposure	17	26	4	225											061
3	Exposure	18	3	1	360											061
3	Exposure	19	18	3	180											061
3	Exposure	20	13	2	330											061
3	Exposure	21	6	1	240											061
3	Exposure	22	14	2	180											061
3	Exposure	23	23	4	300											061
3	Guessing	1	21	3	270	8	9	15	13	5	1	7	7	0		061
3	Guessing	2	14	2	180	19	6	4	1	25	26	23	14	1		061
3	Guessing	3	25	4	120	6	10	14	11	15	28	23	25	1		061
3	Guessing	4	1	1	150	28	19	11	16	25	14	3	1	1		061
3	Guessing	5	28	4	30	3	4	9	21	26	8	25	26	0		061
3	Guessing	6	13	2	330	5	1	14	21	18	7	23	13	1		061
3	Guessing	7	11	2	45	10	25	23	7	8	16	20	11	1		061
3	Guessing	8	16	3	135	14	15	8	19	11	1	21	16	1		061
3	Guessing	9	10	2	210	6	9	19	4	1	18	12	1	0		061
3	Guessing	10	3	1	360	1	15	21	10	16	6	13	1	0		061
3	Guessing	11	5	1	60	25	21	3	12	4	9	6	5	1		061
3	Guessing	12	4	1	210	19	9	25	6	28	16	1	1	0		061
3	Guessing	13	7	1	315	1	18	3	21	25	11	4	18	0		061
3	Guessing	14	9	2	90	15	14	11	20	13	12	7	9	1		061
3	Guessing	15	12	2	135	28	25	9	15	16	3	7	3	0		061
3	Guessing	16	26	4	225	28	12	3	8	9	23	7	28	0		061
3	Guessing	17	8	2	270	20	3	7	26	16	4	23	16	0		061
3	Guessing	18	6	1	240	9	23	5	3	15	19	14	9	0		061
3	Guessing	19	19	3	240	10	6	20	5	25	18	14	19	1		061
3	Guessing	20	18	3	180	26	10	9	3	23	6	25	25	0		061
3	Guessing	21	20	3	315	14	7	9	26	16	11	12	14	0		061
3	Guessing	22	15	3	45	19	6	12	10	5	14	1	12	0		061
3	Guessing	23	23	4	300	25	21	9	16	26	11	3	23	1		061
3	Production	1	4	1	210									0	smoogg	061
3	Production	2	13	2	330									1	weft	061
3	Production	3	21	3	270									0	fogt	061
3	Production	4	16	3	135									0	ggg	061
3	Production	5	1	1	150									1	woop	061
3	Production	6	3	1	360									0	goom	061
3	Production	7	14	2	180									0	moof	061
3	Production	8	5	1	60									0	ggg	061
3	Production	9	10	2	210									0	ggg	061
3	Production	10	7	1	315									0	weft	061
3	Production	11	11	2	45									1	wuit	061
3	Production	12	25	4	120									0	waft	061
3	Production	13	28	4	30									0	weft	061
3	Production	14	26	4	225									0	suith	061
3	Production	15	15	3	45									0	weft	061
3	Production	16	20	3	315									0	fogt	061
3	Production	17	18	3	180									1	hauft	061
3	Production	18	8	2	270									1	waft	061
3	Production	19	12	2	135									1	heegt	061
3	Production	20	23	4	300									1	suith	061
3	Production	21	9	2	90									0	weft	061
3	Production	22	19	3	240									1	fogt	061
3	Production	23	6	1	240									0	smuif	061
5	MemorizationTest	1	16	3	135									1	spuut	061
5	MemorizationTest	2	6	1	240									1	smoogg	061
5	MemorizationTest	3	14	2	180									0	heft	061
5	MemorizationTest	4	25	4	120									0	waft	061
5	MemorizationTest	5	3	1	360									0	moof	061
5	MemorizationTest	6	9	2	90									0	smeft	061
5	MemorizationTest	7	7	1	315									0	moof	061
5	MemorizationTest	8	28	4	30									0	weft	061
5	MemorizationTest	9	20	3	315									0	moof	061
5	MemorizationTest	10	10	2	210									0	kuim	061
5	MemorizationTest	11	23	4	300									1	suith	061
5	MemorizationTest	12	8	2	270									1	waft	061
5	MemorizationTest	13	19	3	240									1	fogt	061
5	MemorizationTest	14	1	1	150									1	woop	061
5	MemorizationTest	15	15	3	45									0	smeft	061
5	MemorizationTest	16	18	3	180									1	hauft	061
5	MemorizationTest	17	12	2	135									1	heegt	061
5	MemorizationTest	18	11	2	45									1	wuit	061
5	MemorizationTest	19	5	1	60									0	koom	061
5	MemorizationTest	20	26	4	225									0	suith	061
5	MemorizationTest	21	21	3	270									0	moof	061
5	MemorizationTest	22	13	2	330									0	waft	061
5	MemorizationTest	23	4	1	210									0	smoogg	061
5	RegularizationTest	1	30	1	225										smooff	061
5	RegularizationTest	2	2	1	30										kuim	061
5	RegularizationTest	3	27	4	150										sooth	061
5	RegularizationTest	4	36	4	150										seeth	061
5	RegularizationTest	5	33	3	360										huift	061
5	RegularizationTest	6	24	4	90										seeft	061
5	RegularizationTest	7	35	4	60										soith	061
5	RegularizationTest	8	22	4	330										saath	061
5	RegularizationTest	9	32	2	300										spoot	061
5	RegularizationTest	10	34	3	60										nath	061
5	RegularizationTest	11	31	2	360										kuum	061
5	RegularizationTest	12	17	3	225										fomt	061
5	RegularizationTest	13	29	1	120										koom	061
