Language learnability experiment
Logfile written - 06/26/2019 13:38:24
Participant ID: 058
Language: B4
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	11	2	45											058
1	Exposure	2	18	3	180											058
1	Exposure	3	19	3	240											058
1	Exposure	4	1	1	150											058
1	Exposure	5	3	1	360											058
1	Exposure	6	8	2	270											058
1	Exposure	7	9	2	90											058
1	Exposure	8	7	1	315											058
1	Exposure	9	23	4	300											058
1	Exposure	10	28	4	30											058
1	Exposure	11	16	3	135											058
1	Exposure	12	26	4	225											058
1	Exposure	1	26	4	225											058
1	Exposure	2	19	3	240											058
1	Exposure	3	3	1	360											058
1	Exposure	4	28	4	30											058
1	Exposure	5	11	2	45											058
1	Exposure	6	16	3	135											058
1	Exposure	7	9	2	90											058
1	Exposure	8	1	1	150											058
1	Exposure	9	23	4	300											058
1	Exposure	10	7	1	315											058
1	Exposure	11	8	2	270											058
1	Exposure	12	18	3	180											058
1	Guessing	1	1	1	150	7	19	28					1	1		058
1	Guessing	2	26	4	225	3	19	11					26	1		058
1	Guessing	3	19	3	240	9	1	28					19	1		058
1	Guessing	4	23	4	300	1	16	19					23	1		058
1	Guessing	5	28	4	30	18	7	3					28	1		058
1	Guessing	6	9	2	90	23	28	18					9	1		058
1	Guessing	7	3	1	360	1	26	16					1	0		058
1	Guessing	8	18	3	180	26	1	19					19	0		058
1	Guessing	9	11	2	45	1	28	8					11	1		058
1	Guessing	10	16	3	135	9	1	3					16	1		058
1	Guessing	11	8	2	270	19	28	9					8	1		058
1	Guessing	12	7	1	315	23	16	18					7	1		058
1	Guessing	1	19	3	240	23	11	18					19	1		058
1	Guessing	2	7	1	315	16	28	19					7	1		058
1	Guessing	3	8	2	270	28	16	18					8	1		058
1	Guessing	4	18	3	180	23	11	16					18	1		058
1	Guessing	5	1	1	150	23	9	7					1	1		058
1	Guessing	6	11	2	45	3	18	19					11	1		058
1	Guessing	7	3	1	360	18	23	11					3	1		058
1	Guessing	8	9	2	90	26	1	23					9	1		058
1	Guessing	9	26	4	225	28	8	3					26	1		058
1	Guessing	10	23	4	300	26	7	1					23	1		058
1	Guessing	11	16	3	135	19	1	7					16	1		058
1	Guessing	12	28	4	30	9	11	3					28	1		058
1	Production	1	8	2	270									1	pok-u	058
1	Production	2	1	1	150									1	fas-e	058
1	Production	3	23	4	300									1	fak-pok	058
1	Production	4	3	1	360									1	fas-i	058
1	Production	5	7	1	315									1	fas-pok	058
1	Production	6	28	4	30									0	muif-pok	058
1	Production	7	26	4	225									1	fak-huif	058
1	Production	8	18	3	180									1	muif-w	058
1	Production	9	11	2	45									1	pok-a	058
