Language learnability experiment																
Logfile written - 05/24/2019 10:12:01																
Participant ID: 049																
Language: S2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	4	1	90											49
1	Exposure	2	1	1	150											49
1	Exposure	3	10	2	225											49
1	Exposure	4	24	4	210											49
1	Exposure	5	26	4	270											49
1	Exposure	6	9	2	45											49
1	Exposure	7	6	1	360											49
1	Exposure	8	23	4	135											49
1	Exposure	9	11	2	300											49
1	Exposure	10	17	3	315											49
1	Exposure	11	16	3	180											49
1	Exposure	12	15	3	60											49
1	Exposure	1	15	3	60											49
1	Exposure	2	16	3	180											49
1	Exposure	3	6	1	360											49
1	Exposure	4	4	1	90											49
1	Exposure	5	24	4	210											49
1	Exposure	6	10	2	225											49
1	Exposure	7	9	2	45											49
1	Exposure	8	26	4	270											49
1	Exposure	9	1	1	150											49
1	Exposure	10	11	2	300											49
1	Exposure	11	23	4	135											49
1	Exposure	12	17	3	315											49
1	Guessing	1	23	4	135	26	1	11					23	1		49
1	Guessing	2	10	2	225	6	15	1					10	1		49
1	Guessing	3	26	4	270	4	23	10					4	0		49
1	Guessing	4	24	4	210	26	23	6					6	0		49
1	Guessing	5	15	3	60	24	1	10					15	1		49
1	Guessing	6	4	1	90	17	23	9					4	1		49
1	Guessing	7	1	1	150	23	26	16					1	1		49
1	Guessing	8	11	2	300	4	15	24					11	1		49
1	Guessing	9	6	1	360	4	10	15					4	0		49
1	Guessing	10	16	3	180	26	23	6					26	0		49
1	Guessing	11	17	3	315	9	24	15					24	0		49
1	Guessing	12	9	2	45	16	17	1					9	1		49
1	Guessing	1	26	4	270	23	24	4					4	0		49
1	Guessing	2	10	2	225	16	4	15					10	1		49
1	Guessing	3	9	2	45	26	17	24					9	1		49
1	Guessing	4	15	3	60	4	10	16					15	1		49
1	Guessing	5	4	1	90	11	6	9					4	1		49
1	Guessing	6	11	2	300	24	16	26					24	0		49
1	Guessing	7	24	4	210	16	26	11					24	1		49
1	Guessing	8	23	4	135	26	1	24					23	1		49
1	Guessing	9	16	3	180	6	23	17					16	1		49
1	Guessing	10	17	3	315	6	4	1					17	1		49
1	Guessing	11	1	1	150	24	6	15					6	0		49
1	Guessing	12	6	1	360	10	26	24					6	1		49
1	Production	1	26	4	270									0	wegia	49
1	Production	2	6	1	360									0	kione	49
1	Production	3	10	2	225									0	swegi	49
1	Production	4	11	2	300									0	wegia	49
1	Production	5	9	2	45									0	weii	49
1	Production	6	17	3	315									0	swegia	49
1	Production	7	16	3	180									0	kiona	49
1	Production	8	23	4	135									0	kion	49
1	Production	9	1	1	150									1	kiona	49
1	Production	10	4	1	90									0	kion	49
1	Production	11	15	3	60									0	swega	49
1	Production	12	24	4	210									0	wega	49
1	Production	1	15	3	60									1	weii	49
1	Production	2	1	1	150									1	kiona	49
1	Production	3	11	2	300									0	swegia	49
1	Production	4	9	2	45									0	swegia	49
1	Production	5	26	4	270									0	kione	49
1	Production	6	23	4	135									1	wega	49
1	Production	7	6	1	360									0	kione	49
1	Production	8	24	4	210									1	wegia	49
1	Production	9	10	2	225									1	wega	49
1	Production	10	17	3	315									0	swega	49
1	Production	11	4	1	90									1	kioa	49
1	Production	12	16	3	180									0	wegi	49
2	Exposure	1	3	1	210											49
2	Exposure	2	25	4	45											49
2	Exposure	3	14	2	330											49
2	Exposure	4	7	1	240											49
2	Exposure	5	28	4	330											49
2	Exposure	6	2	1	30											49
2	Exposure	7	21	3	240											49
2	Exposure	8	5	1	300											49
2	Exposure	9	8	2	120											49
2	Exposure	10	22	4	90											49
2	Exposure	11	13	2	180											49
2	Exposure	1	2	1	30											49
2	Exposure	2	8	2	120											49
2	Exposure	3	22	4	90											49
2	Exposure	4	25	4	45											49
2	Exposure	5	3	1	210											49
2	Exposure	6	21	3	240											49
2	Exposure	7	28	4	330											49
2	Exposure	8	13	2	180											49
2	Exposure	9	5	1	300											49
2	Exposure	10	7	1	240											49
2	Exposure	11	14	2	330											49
2	Guessing	1	5	1	300	8	13	3					5	1		49
2	Guessing	2	3	1	210	22	5	8					3	1		49
2	Guessing	3	25	4	45	21	13	5					25	1		49
2	Guessing	4	8	2	120	28	22	7					28	0		49
2	Guessing	5	22	4	90	5	13	8					22	1		49
2	Guessing	6	21	3	240	7	14	28					21	1		49
2	Guessing	7	13	2	180	7	5	3					13	1		49
2	Guessing	8	2	1	30	25	22	21					22	0		49
2	Guessing	9	28	4	330	7	3	8					28	1		49
2	Guessing	10	7	1	240	28	5	21					7	1		49
2	Guessing	11	14	2	330	8	22	3					14	1		49
2	Guessing	1	13	2	180	14	28	25					13	1		49
2	Guessing	2	8	2	120	2	25	5					8	1		49
2	Guessing	3	3	1	210	25	2	22					3	1		49
2	Guessing	4	22	4	90	3	14	21					22	1		49
2	Guessing	5	5	1	300	21	28	2					5	1		49
2	Guessing	6	7	1	240	8	3	5					7	1		49
2	Guessing	7	2	1	30	8	21	28					21	0		49
2	Guessing	8	28	4	330	8	3	5					28	1		49
2	Guessing	9	21	3	240	25	22	7					21	1		49
2	Guessing	10	25	4	45	22	2	8					25	1		49
2	Guessing	11	14	2	330	2	21	7					21	0		49
2	Production	1	14	2	330									1	swegi	49
2	Production	2	28	4	330									1	mioni	49
2	Production	3	7	1	240									1	kiona	49
2	Production	4	3	1	210									0	kion	49
2	Production	5	2	1	30									0	kion	49
2	Production	6	8	2	120									1	swegi	49
2	Production	7	13	2	180									1	wegio	49
2	Production	8	25	4	45									1	wegie	49
2	Production	9	22	4	90									1	mioni	49
2	Production	10	21	3	240									0	swegi	49
2	Production	11	5	1	300									0	kioni	49
2	Production	1	2	1	30									1	kioni	49
2	Production	2	13	2	180									0	swegio	49
2	Production	3	22	4	90									1	mioni	49
2	Production	4	5	1	300									1	kuoi	49
2	Production	5	28	4	330									1	mioni	49
2	Production	6	25	4	45									1	wegie	49
2	Production	7	14	2	330									0	mioni	49
2	Production	8	7	1	240									0	kuona	49
2	Production	9	3	1	210									1	kiona	49
2	Production	10	21	3	240									1	kiona	49
2	Production	11	8	2	120									1	swegi	49
3	Exposure	1	10	2	225											49
3	Exposure	2	8	2	120											49
3	Exposure	3	11	2	300											49
3	Exposure	4	17	3	315											49
3	Exposure	5	22	4	90											49
3	Exposure	6	1	1	150											49
3	Exposure	7	15	3	60											49
3	Exposure	8	3	1	210											49
3	Exposure	9	13	2	180											49
3	Exposure	10	24	4	210											49
3	Exposure	11	9	2	45											49
3	Exposure	12	2	1	30											49
3	Exposure	13	28	4	330											49
3	Exposure	14	14	2	330											49
3	Exposure	15	6	1	360											49
3	Exposure	16	4	1	90											49
3	Exposure	17	16	3	180											49
3	Exposure	18	26	4	270											49
3	Exposure	19	21	3	240											49
3	Exposure	20	25	4	45											49
3	Exposure	21	7	1	240											49
3	Exposure	22	23	4	135											49
3	Exposure	23	5	1	300											49
3	Guessing	1	23	4	135	16	5	11	24	17	28	8	24	0		49
3	Guessing	2	14	2	330	8	23	11	1	28	6	21	14	1		49
3	Guessing	3	15	3	60	21	7	16	13	2	25	6	15	1		49
3	Guessing	4	22	4	90	16	17	8	6	5	23	9	22	1		49
3	Guessing	5	28	4	330	25	1	21	2	15	17	9	28	1		49
3	Guessing	6	21	3	240	14	7	6	13	15	10	28	21	1		49
3	Guessing	7	13	2	180	24	2	17	28	25	16	5	13	1		49
3	Guessing	8	16	3	180	23	21	22	6	7	15	26	6	0		49
3	Guessing	9	11	2	300	9	24	6	10	15	5	7	9	0		49
3	Guessing	10	25	4	45	22	8	2	5	23	16	15	25	1		49
3	Guessing	11	8	2	120	6	3	25	14	13	1	7	8	1		49
3	Guessing	12	7	1	240	9	13	16	15	3	26	21	7	1		49
3	Guessing	13	17	3	315	28	10	4	3	6	11	2	10	0		49
3	Guessing	14	4	1	90	11	3	26	16	5	14	2	4	1		49
3	Guessing	15	3	1	210	6	28	14	4	17	22	10	3	1		49
3	Guessing	16	6	1	360	13	8	23	3	7	4	24	6	1		49
3	Guessing	17	1	1	150	11	6	23	15	10	17	14	10	0		49
3	Guessing	18	26	4	270	13	14	16	10	28	5	24	5	0		49
3	Guessing	19	10	2	225	26	28	22	13	17	1	4	10	1		49
3	Guessing	20	5	1	300	16	21	26	24	23	11	3	5	1		49
3	Guessing	21	9	2	45	5	22	4	17	7	6	14	17	0		49
3	Guessing	22	24	4	210	10	28	21	4	13	1	6	24	1		49
3	Guessing	23	2	1	30	3	13	10	21	17	28	9	2	1		49
3	Production	1	28	4	330									1	mioni	49
3	Production	2	16	3	180									0	wega	49
3	Production	3	17	3	315									0	swegia	49
3	Production	4	22	4	90									1	mioni	49
3	Production	5	25	4	45									1	wegie	49
3	Production	6	21	3	240									1	kiona	49
3	Production	7	3	1	210									1	kiona	49
3	Production	8	9	2	45									0	swegi	49
3	Production	9	15	3	60									1	weii	49
3	Production	10	5	1	300									0	kioni	49
3	Production	11	1	1	150									0	kion	49
3	Production	12	14	2	330									0	swegia	49
3	Production	13	23	4	135									0	wegi	49
3	Production	14	24	4	210									1	wegia	49
3	Production	15	2	1	30									0	kione	49
3	Production	16	6	1	360									1	kion	49
3	Production	17	13	2	180									0	swegio	49
3	Production	18	11	2	300									0	wegi	49
3	Production	19	4	1	90									1	kioa	49
3	Production	20	10	2	225									0	kiona	49
3	Production	21	26	4	270									0	wegia	49
