Language learnability experiment
Logfile written - 08/27/2019 09:23:17
Participant ID: 078
Language: B5
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	18	3	180											078
1	Exposure	2	15	3	45											078
1	Exposure	3	28	4	30											078
1	Exposure	4	12	2	135											078
1	Exposure	5	26	4	225											078
1	Exposure	6	3	1	360											078
1	Exposure	7	21	3	270											078
1	Exposure	8	9	2	90											078
1	Exposure	9	7	1	315											078
1	Exposure	10	10	2	210											078
1	Exposure	11	1	1	150											078
1	Exposure	12	23	4	300											078
1	Exposure	1	18	3	180											078
1	Exposure	2	21	3	270											078
1	Exposure	3	12	2	135											078
1	Exposure	4	15	3	45											078
1	Exposure	5	28	4	30											078
1	Exposure	6	26	4	225											078
1	Exposure	7	3	1	360											078
1	Exposure	8	10	2	210											078
1	Exposure	9	7	1	315											078
1	Exposure	10	9	2	90											078
1	Exposure	11	1	1	150											078
1	Exposure	12	23	4	300											078
1	Guessing	1	15	3	45	3	26	10					15	1		078
1	Guessing	2	12	2	135	26	23	3					12	1		078
1	Guessing	3	9	2	90	1	15	12					9	1		078
1	Guessing	4	3	1	360	23	1	10					3	1		078
1	Guessing	5	18	3	180	9	3	26					18	1		078
1	Guessing	6	28	4	30	15	21	3					28	1		078
1	Guessing	7	1	1	150	9	7	3					7	0		078
1	Guessing	8	23	4	300	26	3	10					23	1		078
1	Guessing	9	26	4	225	12	28	18					28	0		078
1	Guessing	10	10	2	210	21	18	23					10	1		078
1	Guessing	11	7	1	315	15	10	26					7	1		078
1	Guessing	12	21	3	270	15	12	18					21	1		078
1	Guessing	1	26	4	225	15	7	3					26	1		078
1	Guessing	2	28	4	30	12	1	10					28	1		078
1	Guessing	3	10	2	210	7	23	1					10	1		078
1	Guessing	4	9	2	90	23	18	26					9	1		078
1	Guessing	5	3	1	360	21	18	10					3	1		078
1	Guessing	6	12	2	135	28	9	3					12	1		078
1	Guessing	7	21	3	270	15	10	28					21	1		078
1	Guessing	8	23	4	300	28	1	26					23	1		078
1	Guessing	9	15	3	45	1	9	12					15	1		078
1	Guessing	10	1	1	150	18	26	10					1	1		078
1	Guessing	11	7	1	315	3	26	28					7	1		078
1	Guessing	12	18	3	180	23	26	28					18	1		078
1	Production	1	28	4	30									0	wassaa	078
1	Production	2	3	1	360									1	festii	078
1	Production	3	10	2	210									0	guasua	078
1	Production	4	1	1	150									1	festoa	078
1	Production	5	9	2	90									0	tupiu	078
1	Production	6	12	2	135									1	tupoa	078
1	Production	7	26	4	225									0	wasau	078
1	Production	8	15	3	45									0	guasia	078
1	Production	9	21	3	270									0	guasio	078
1	Production	10	23	4	300									0	wasua	078
1	Production	11	7	1	315									0	festuui	078
1	Production	12	18	3	180									1	guasaa	078
1	Production	1	12	2	135									1	tupoa	078
1	Production	2	1	1	150									1	festoa	078
1	Production	3	15	3	45									0	guasuui	078
1	Production	4	9	2	90									1	tupoo	078
1	Production	5	23	4	300									1	wasuui	078
1	Production	6	10	2	210									0	tapua	078
1	Production	7	28	4	30									1	wasio	078
1	Production	8	26	4	225									0	wasaau	078
1	Production	9	21	3	270									1	guasuu	078
1	Production	10	3	1	360									1	festii	078
1	Production	11	7	1	315									0	festiu	078
1	Production	12	18	3	180									0	guasa	078
2	Exposure	1	4	1	210											078
2	Exposure	2	20	3	315											078
2	Exposure	3	5	1	60											078
2	Exposure	4	8	2	270											078
2	Exposure	5	11	2	45											078
2	Exposure	6	16	3	135											078
2	Exposure	7	14	2	180											078
2	Exposure	8	13	2	330											078
2	Exposure	9	25	4	120											078
2	Exposure	10	6	1	240											078
2	Exposure	11	19	3	240											078
2	Exposure	1	8	2	270											078
2	Exposure	2	19	3	240											078
2	Exposure	3	5	1	60											078
2	Exposure	4	16	3	135											078
2	Exposure	5	25	4	120											078
2	Exposure	6	4	1	210											078
2	Exposure	7	20	3	315											078
2	Exposure	8	14	2	180											078
2	Exposure	9	11	2	45											078
2	Exposure	10	6	1	240											078
2	Exposure	11	13	2	330											078
2	Guessing	1	6	1	240	20	13	19					6	1		078
2	Guessing	2	11	2	45	19	25	4					11	1		078
2	Guessing	3	4	1	210	20	14	6					4	1		078
2	Guessing	4	8	2	270	4	13	6					8	1		078
2	Guessing	5	20	3	315	19	14	4					20	1		078
2	Guessing	6	25	4	120	4	20	19					25	1		078
2	Guessing	7	5	1	60	14	11	20					5	1		078
2	Guessing	8	14	2	180	19	25	4					14	1		078
2	Guessing	9	13	2	330	19	25	5					13	1		078
2	Guessing	10	19	3	240	11	16	6					19	1		078
2	Guessing	11	16	3	135	8	20	4					16	1		078
2	Guessing	1	19	3	240	6	4	5					19	1		078
2	Guessing	2	5	1	60	6	19	4					5	1		078
2	Guessing	3	4	1	210	16	14	8					4	1		078
2	Guessing	4	13	2	330	14	5	19					13	1		078
2	Guessing	5	20	3	315	25	8	5					20	1		078
2	Guessing	6	8	2	270	4	19	16					8	1		078
2	Guessing	7	11	2	45	6	14	13					11	1		078
2	Guessing	8	25	4	120	11	8	20					25	1		078
2	Guessing	9	16	3	135	4	13	25					16	1		078
2	Guessing	10	14	2	180	6	13	19					14	1		078
2	Guessing	11	6	1	240	16	19	25					6	1		078
2	Production	1	19	3	240									1	guasuua	078
2	Production	2	6	1	240									1	festuua	078
2	Production	3	13	2	330									1	tupiiu	078
2	Production	4	4	1	210									1	festaau	078
2	Production	5	14	2	180									1	tupaa	078
2	Production	6	8	2	270									1	tupuu	078
2	Production	7	5	1	60									1	festoi	078
2	Production	8	11	2	45									0	tupio	078
2	Production	9	16	3	135									0	guasau	078
2	Production	10	25	4	120									0	wasooa	078
2	Production	11	20	3	315									1	guasui	078
2	Production	1	5	1	60									0	festio	078
2	Production	2	8	2	270									1	tupuu	078
2	Production	3	16	3	135									1	guasoa	078
2	Production	4	4	1	210									1	festaau	078
2	Production	5	25	4	120									1	wasoa	078
2	Production	6	20	3	315									0	guasiu	078
2	Production	7	6	1	240									1	festuua	078
2	Production	8	19	3	240									1	guasuua	078
2	Production	9	11	2	45									0	tupio	078
2	Production	10	14	2	180									1	tupaa	078
2	Production	11	13	2	330									0	tupiu	078
3	Exposure	1	8	2	270											078
3	Exposure	2	23	4	300											078
3	Exposure	3	5	1	60											078
3	Exposure	4	4	1	210											078
3	Exposure	5	10	2	210											078
3	Exposure	6	9	2	90											078
3	Exposure	7	13	2	330											078
3	Exposure	8	26	4	225											078
3	Exposure	9	21	3	270											078
3	Exposure	10	7	1	315											078
3	Exposure	11	20	3	315											078
3	Exposure	12	28	4	30											078
3	Exposure	13	11	2	45											078
3	Exposure	14	19	3	240											078
3	Exposure	15	6	1	240											078
3	Exposure	16	12	2	135											078
3	Exposure	17	1	1	150											078
3	Exposure	18	25	4	120											078
3	Exposure	19	14	2	180											078
3	Exposure	20	18	3	180											078
3	Exposure	21	3	1	360											078
3	Exposure	22	15	3	45											078
3	Exposure	23	16	3	135											078
3	Guessing	1	20	3	315	1	11	25	9	16	12	21	20	1		078
3	Guessing	2	9	2	90	25	15	19	12	3	8	23	9	1		078
3	Guessing	3	7	1	315	11	6	3	9	18	19	14	7	1		078
3	Guessing	4	13	2	330	9	26	14	12	5	8	23	13	1		078
3	Guessing	5	8	2	270	28	12	20	11	23	13	19	8	1		078
3	Guessing	6	26	4	225	23	25	6	8	16	15	1	26	1		078
3	Guessing	7	11	2	45	19	3	15	26	13	28	5	11	1		078
3	Guessing	8	4	1	210	10	23	28	5	9	20	19	4	1		078
3	Guessing	9	12	2	135	10	5	3	7	6	16	28	12	1		078
3	Guessing	10	1	1	150	14	15	6	13	9	4	26	1	1		078
3	Guessing	11	18	3	180	23	5	11	6	9	3	25	18	1		078
3	Guessing	12	16	3	135	18	5	21	15	12	14	6	16	1		078
3	Guessing	13	14	2	180	4	10	28	3	7	16	15	14	1		078
3	Guessing	14	10	2	210	13	18	1	11	26	20	5	10	1		078
3	Guessing	15	5	1	60	26	6	23	19	4	18	9	5	1		078
3	Guessing	16	21	3	270	8	18	12	25	19	10	9	21	1		078
3	Guessing	17	23	4	300	13	9	15	4	20	28	5	23	1		078
3	Guessing	18	15	3	45	1	28	8	9	25	4	3	15	1		078
3	Guessing	19	6	1	240	21	20	13	25	4	12	14	4	0		078
3	Guessing	20	25	4	120	26	8	3	7	20	11	21	25	1		078
3	Guessing	21	28	4	30	26	3	20	13	4	10	1	28	1		078
3	Guessing	22	19	3	240	9	25	4	18	28	5	7	19	1		078
3	Guessing	23	3	1	360	7	12	20	26	4	13	19	3	1		078
3	Production	1	21	3	270									1	guasuu	078
3	Production	2	19	3	240									1	guasuua	078
3	Production	3	1	1	150									1	festoa	078
3	Production	4	5	1	60									1	festoi	078
3	Production	5	28	4	30									1	wasio	078
3	Production	6	7	1	315									0	festua	078
3	Production	7	26	4	225									1	wasua	078
3	Production	8	20	3	315									0	guasiu	078
3	Production	9	6	1	240									1	festuua	078
3	Production	10	3	1	360									1	festii	078
3	Production	11	14	2	180									1	tupaa	078
3	Production	12	23	4	300									1	wasuui	078
3	Production	13	9	2	90									1	tupoo	078
3	Production	14	18	3	180									1	guasaa	078
3	Production	15	4	1	210									1	festaau	078
3	Production	16	25	4	120									1	wasoa	078
3	Production	17	11	2	45									0	tupio	078
3	Production	18	16	3	135									1	guasoa	078
3	Production	19	10	2	210									1	tupaau	078
3	Production	20	8	2	270									1	tupuu	078
3	Production	21	15	3	45									1	guasoi	078
3	Production	22	12	2	135									1	tupoa	078
3	Production	23	13	2	330									1	tupiiu	078
5	MemorizationTest	1	10	2	210									1	tupaau	078
5	MemorizationTest	2	20	3	315									1	guasui	078
5	MemorizationTest	3	16	3	135									1	guasoa	078
5	MemorizationTest	4	5	1	60									1	festoi	078
5	MemorizationTest	5	8	2	270									1	tupuu	078
5	MemorizationTest	6	21	3	270									1	guasuu	078
5	MemorizationTest	7	26	4	225									1	wasua	078
5	MemorizationTest	8	1	1	150									1	festoa	078
5	MemorizationTest	9	13	2	330									1	tupiiu	078
5	MemorizationTest	10	15	3	45									1	guasoi	078
