Language learnability experiment																
Logfile written - 05/02/2019 12:21:59																
Participant ID: 004																
Language: B3																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	24	4	210											4
1	Exposure	2	21	3	240											4
1	Exposure	3	8	2	120											4
1	Exposure	4	17	3	315											4
1	Exposure	5	25	4	45											4
1	Exposure	6	5	1	300											4
1	Exposure	7	26	4	270											4
1	Exposure	8	15	3	60											4
1	Exposure	9	6	1	360											4
1	Exposure	10	13	2	180											4
1	Exposure	11	9	2	45											4
1	Exposure	12	4	1	90											4
1	Exposure	1	24	4	210											4
1	Exposure	2	17	3	315											4
1	Exposure	3	25	4	45											4
1	Exposure	4	8	2	120											4
1	Exposure	5	5	1	300											4
1	Exposure	6	9	2	45											4
1	Exposure	7	13	2	180											4
1	Exposure	8	15	3	60											4
1	Exposure	9	26	4	270											4
1	Exposure	10	21	3	240											4
1	Exposure	11	6	1	360											4
1	Exposure	12	4	1	90											4
1	Guessing	1	4	1	90	9	17	24					4	1		4
1	Guessing	2	8	2	120	26	6	21					8	1		4
1	Guessing	3	17	3	315	9	26	13					13	0		4
1	Guessing	4	15	3	60	24	13	9					15	1		4
1	Guessing	5	24	4	210	5	13	17					24	1		4
1	Guessing	6	9	2	45	5	17	4					9	1		4
1	Guessing	7	25	4	45	17	5	21					25	1		4
1	Guessing	8	21	3	240	24	8	5					8	0		4
1	Guessing	9	6	1	360	9	25	5					6	1		4
1	Guessing	10	26	4	270	25	4	9					25	0		4
1	Guessing	11	5	1	300	21	15	24					5	1		4
1	Guessing	12	13	2	180	26	21	24					13	1		4
1	Guessing	1	17	3	315	4	15	26					17	1		4
1	Guessing	2	21	3	240	6	13	25					21	1		4
1	Guessing	3	15	3	60	21	13	17					15	1		4
1	Guessing	4	9	2	45	15	21	24					9	1		4
1	Guessing	5	25	4	45	6	15	21					25	1		4
1	Guessing	6	4	1	90	24	5	21					4	1		4
1	Guessing	7	24	4	210	4	8	15					24	1		4
1	Guessing	8	5	1	300	25	4	13					4	0		4
