Language learnability experiment																
Logfile written - 05/06/2019 14:24:02																
Participant ID: 013																
Language: B3																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	24	4	210											13
1	Exposure	2	6	1	360											13
1	Exposure	3	21	3	240											13
1	Exposure	4	4	1	90											13
1	Exposure	5	17	3	315											13
1	Exposure	6	5	1	300											13
1	Exposure	7	13	2	180											13
1	Exposure	8	8	2	120											13
1	Exposure	9	25	4	45											13
1	Exposure	10	15	3	60											13
1	Exposure	11	9	2	45											13
1	Exposure	12	26	4	270											13
1	Exposure	1	5	1	300											13
1	Exposure	2	8	2	120											13
1	Exposure	3	13	2	180											13
1	Exposure	4	25	4	45											13
1	Exposure	5	26	4	270											13
1	Exposure	6	24	4	210											13
1	Exposure	7	21	3	240											13
1	Exposure	8	15	3	60											13
1	Exposure	9	17	3	315											13
1	Exposure	10	4	1	90											13
1	Exposure	11	9	2	45											13
1	Exposure	12	6	1	360											13
1	Guessing	1	8	2	120	4	13	17					17	0		13
1	Guessing	2	4	1	90	21	5	13					4	1		13
1	Guessing	3	13	2	180	17	26	4					13	1		13
1	Guessing	4	5	1	300	8	9	6					5	1		13
1	Guessing	5	6	1	360	4	13	9					6	1		13
1	Guessing	6	25	4	45	13	17	21					25	1		13
1	Guessing	7	15	3	60	17	6	25					15	1		13
1	Guessing	8	26	4	270	17	13	5					26	1		13
1	Guessing	9	24	4	210	9	25	13					24	1		13
1	Guessing	10	9	2	45	6	13	24					13	0		13
1	Guessing	11	17	3	315	8	25	15					15	0		13
1	Guessing	12	21	3	240	8	9	4					21	1		13
1	Guessing	1	17	3	315	4	25	8					17	1		13
1	Guessing	2	4	1	90	17	26	5					4	1		13
1	Guessing	3	6	1	360	9	21	15					6	1		13
1	Guessing	4	21	3	240	8	4	24					21	1		13
1	Guessing	5	15	3	60	17	4	13					15	1		13
1	Guessing	6	26	4	270	6	5	25					25	0		13
