Language learnability experiment																
Logfile written - 08/02/2019 08:50:54																
Participant ID: 065																
Language: S2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	15	3	60											65
1	Exposure	2	4	1	90											65
1	Exposure	3	10	2	225											65
1	Exposure	4	11	2	300											65
1	Exposure	5	23	4	135											65
1	Exposure	6	6	1	360											65
1	Exposure	7	26	4	270											65
1	Exposure	8	9	2	45											65
1	Exposure	9	24	4	210											65
1	Exposure	10	17	3	315											65
1	Exposure	11	1	1	150											65
1	Exposure	12	16	3	180											65
1	Exposure	1	26	4	270											65
1	Exposure	2	23	4	135											65
1	Exposure	3	17	3	315											65
1	Exposure	4	10	2	225											65
1	Exposure	5	1	1	150											65
1	Exposure	6	15	3	60											65
1	Exposure	7	4	1	90											65
1	Exposure	8	11	2	300											65
1	Exposure	9	16	3	180											65
1	Exposure	10	6	1	360											65
1	Exposure	11	9	2	45											65
1	Exposure	12	24	4	210											65
1	Guessing	1	23	4	135	16	24	15					24	0		65
1	Guessing	2	10	2	225	15	6	17					10	1		65
1	Guessing	3	16	3	180	26	6	4					16	1		65
1	Guessing	4	4	1	90	1	6	15					4	1		65
1	Guessing	5	26	4	270	15	9	23					23	0		65
1	Guessing	6	1	1	150	17	4	9					1	1		65
1	Guessing	7	9	2	45	24	17	16					9	1		65
1	Guessing	8	11	2	300	6	17	4					11	1		65
1	Guessing	9	17	3	315	6	24	4					17	1		65
1	Guessing	10	24	4	210	11	6	1					24	1		65
1	Guessing	11	6	1	360	11	1	10					6	1		65
1	Guessing	12	15	3	60	4	17	24					15	1		65
1	Guessing	1	1	1	150	9	16	11					16	0		65
1	Guessing	2	26	4	270	16	1	6					26	1		65
1	Guessing	3	17	3	315	11	10	4					10	0		65
1	Guessing	4	23	4	135	24	16	17					24	0		65
1	Guessing	5	16	3	180	23	15	6					16	1		65
1	Guessing	6	10	2	225	15	9	23					10	1		65
1	Guessing	7	6	1	360	9	23	15					6	1		65
1	Guessing	8	4	1	90	9	10	16					4	1		65
1	Guessing	9	11	2	300	26	24	17					11	1		65
1	Guessing	10	9	2	45	23	10	1					9	1		65
1	Guessing	11	24	4	210	9	23	17					23	0		65
1	Guessing	12	15	3	60	1	16	9					15	1		65
1	Production	1	23	4	135									1	wega	65
1	Production	2	16	3	180									0	kion	65
1	Production	3	6	1	360									0	kiona	65
1	Production	4	15	3	60									0	wei	65
1	Production	5	26	4	270									0	kione	65
1	Production	6	17	3	315									0	swega	65
1	Production	7	24	4	210									0	wega	65
1	Production	8	9	2	45									1	swega	65
1	Production	9	10	2	225									1	wega	65
1	Production	10	1	1	150									0	kione	65
1	Production	11	4	1	90									0	kion	65
1	Production	12	11	2	300									0	swegia	65
1	Production	1	9	2	45									1	swega	65
1	Production	2	1	1	150									0	kione	65
1	Production	3	11	2	300									1	swegi	65
1	Production	4	24	4	210									0	wegi	65
1	Production	5	23	4	135									0	kiona	65
1	Production	6	16	3	180									0	kion	65
1	Production	7	10	2	225									1	wega	65
1	Production	8	26	4	270									0	kiona	65
1	Production	9	6	1	360									1	kion	65
1	Production	10	15	3	60									1	weii	65
1	Production	11	4	1	90									0	kiona	65
1	Production	12	17	3	315									0	swegi	65
2	Exposure	1	14	2	330											65
2	Exposure	2	22	4	90											65
2	Exposure	3	21	3	240											65
2	Exposure	4	28	4	330											65
2	Exposure	5	25	4	45											65
2	Exposure	6	3	1	210											65
2	Exposure	7	2	1	30											65
2	Exposure	8	8	2	120											65
2	Exposure	9	13	2	180											65
2	Exposure	10	5	1	300											65
2	Exposure	11	7	1	240											65
2	Exposure	1	3	1	210											65
2	Exposure	2	13	2	180											65
2	Exposure	3	14	2	330											65
2	Exposure	4	7	1	240											65
2	Exposure	5	28	4	330											65
2	Exposure	6	8	2	120											65
2	Exposure	7	2	1	30											65
2	Exposure	8	21	3	240											65
2	Exposure	9	22	4	90											65
2	Exposure	10	25	4	45											65
2	Exposure	11	5	1	300											65
2	Guessing	1	5	1	300	2	8	21					5	1		65
2	Guessing	2	13	2	180	25	22	7					13	1		65
2	Guessing	3	3	1	210	2	25	28					3	1		65
2	Guessing	4	21	3	240	7	2	3					21	1		65
