Language learnability experiment
Logfile written - 05/22/2019 11:36:38
Participant ID: 047
Language: B4
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	1	1	150											047
1	Exposure	2	11	2	45											047
1	Exposure	3	23	4	300											047
1	Exposure	4	9	2	90											047
1	Exposure	5	8	2	270											047
1	Exposure	6	18	3	180											047
1	Exposure	7	16	3	135											047
1	Exposure	8	3	1	360											047
1	Exposure	9	19	3	240											047
1	Exposure	10	28	4	30											047
1	Exposure	11	26	4	225											047
1	Exposure	12	7	1	315											047
1	Exposure	1	7	1	315											047
1	Exposure	2	28	4	30											047
1	Exposure	3	11	2	45											047
1	Exposure	4	18	3	180											047
1	Exposure	5	9	2	90											047
1	Exposure	6	8	2	270											047
1	Exposure	7	16	3	135											047
1	Exposure	8	26	4	225											047
1	Exposure	9	23	4	300											047
1	Exposure	10	1	1	150											047
1	Exposure	11	19	3	240											047
1	Exposure	12	3	1	360											047
1	Guessing	1	19	3	240	3	8	11					19	1		047
1	Guessing	2	1	1	150	23	8	18					1	1		047
1	Guessing	3	7	1	315	3	8	16					3	0		047
1	Guessing	4	9	2	90	1	19	26					9	1		047
1	Guessing	5	11	2	45	18	16	23					11	1		047
1	Guessing	6	23	4	300	7	1	9					7	0		047
1	Guessing	7	18	3	180	23	7	19					18	1		047
1	Guessing	8	3	1	360	26	28	7					3	1		047
1	Guessing	9	16	3	135	7	18	19					16	1		047
1	Guessing	10	28	4	30	18	9	3					3	0		047
1	Guessing	11	8	2	270	23	28	9					8	1		047
1	Guessing	12	26	4	225	23	7	19					26	1		047
1	Guessing	1	19	3	240	18	9	23					19	1		047
1	Guessing	2	23	4	300	7	18	26					23	1		047
1	Guessing	3	1	1	150	3	7	28					1	1		047
1	Guessing	4	3	1	360	23	7	26					3	1		047
1	Guessing	5	18	3	180	16	11	9					18	1		047
1	Guessing	6	8	2	270	28	7	11					28	0		047
1	Guessing	7	26	4	225	16	11	9					26	1		047
1	Guessing	8	16	3	135	9	28	8					16	1		047
1	Guessing	9	9	2	90	11	28	16					9	1		047
1	Guessing	10	7	1	315	18	11	19					7	1		047
1	Guessing	11	11	2	45	26	18	23					11	1		047
1	Guessing	12	28	4	30	9	23	1					28	1		047
1	Production	1	1	1	150									1	fas-e	047
1	Production	2	11	2	45									1	pok-a	047
1	Production	3	23	4	300									0	fok-pok	047
1	Production	4	7	1	315									1	fas-pok	047
