Language learnability experiment
Logfile written - 08/21/2019 12:20:33
Participant ID: 076
Language: S4
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	21	3	240											076
1	Exposure	2	23	4	135											076
1	Exposure	3	26	4	270											076
1	Exposure	4	17	3	315											076
1	Exposure	5	15	3	60											076
1	Exposure	6	10	2	225											076
1	Exposure	7	13	2	180											076
1	Exposure	8	22	4	90											076
1	Exposure	9	9	2	45											076
1	Exposure	10	1	1	150											076
1	Exposure	11	5	1	300											076
1	Exposure	12	6	1	360											076
1	Exposure	1	10	2	225											076
1	Exposure	2	21	3	240											076
1	Exposure	3	13	2	180											076
1	Exposure	4	6	1	360											076
1	Exposure	5	9	2	45											076
1	Exposure	6	5	1	300											076
1	Exposure	7	15	3	60											076
1	Exposure	8	17	3	315											076
1	Exposure	9	26	4	270											076
1	Exposure	10	1	1	150											076
1	Exposure	11	22	4	90											076
1	Exposure	12	23	4	135											076
1	Guessing	1	17	3	315	5	26	6					17	1		076
1	Guessing	2	9	2	45	17	10	15					9	1		076
1	Guessing	3	26	4	270	23	9	22					26	1		076
1	Guessing	4	10	2	225	6	22	5					22	0		076
1	Guessing	5	22	4	90	21	26	17					22	1		076
1	Guessing	6	13	2	180	1	9	15					13	1		076
1	Guessing	7	23	4	135	10	26	21					23	1		076
1	Guessing	8	1	1	150	13	26	23					1	1		076
1	Guessing	9	21	3	240	5	15	22					21	1		076
1	Guessing	10	5	1	300	15	21	22					5	1		076
1	Guessing	11	6	1	360	21	10	1					6	1		076
1	Guessing	12	15	3	60	13	5	10					15	1		076
1	Guessing	1	13	2	180	15	6	26					13	1		076
1	Guessing	2	22	4	90	5	23	9					22	1		076
1	Guessing	3	5	1	300	26	23	21					5	1		076
1	Guessing	4	6	1	360	23	21	9					6	1		076
1	Guessing	5	21	3	240	5	22	23					21	1		076
1	Guessing	6	9	2	45	23	13	10					9	1		076
1	Guessing	7	26	4	270	21	9	15					26	1		076
1	Guessing	8	23	4	135	9	10	15					23	1		076
1	Guessing	9	15	3	60	10	6	26					15	1		076
1	Guessing	10	1	1	150	6	9	5					1	1		076
1	Guessing	11	17	3	315	23	9	1					17	1		076
1	Guessing	12	10	2	225	15	26	22					10	1		076
1	Production	1	5	1	300									0	pio-noi	076
1	Production	2	17	3	315									1	tas-sa	076
1	Production	3	1	1	150									0	pio-neug	076
1	Production	4	26	4	270									1	wes-uu	076
1	Production	5	9	2	45									0	neugh-sa	076
1	Production	6	13	2	180									0	geuh-neugh	076
1	Production	7	22	4	90									0	wes-noi	076
1	Production	8	15	3	60									0	tas-sa	076
1	Production	9	23	4	135									0	wes-noi	076
1	Production	10	21	3	240									1	tas-noi	076
1	Production	11	6	1	360									1	pio-fap	076
1	Production	12	10	2	225									1	geuh-noi	076
1	Production	1	21	3	240									1	tas-noi	076
1	Production	2	17	3	315									1	tas-sa	076
1	Production	3	5	1	300									1	pio-sa	076
1	Production	4	13	2	180									0	geuh-noeg	076
1	Production	5	15	3	60									1	tas-si	076
1	Production	6	23	4	135									1	wes-noeg	076
1	Production	7	1	1	150									1	pio-noeg	076
1	Production	8	9	2	45									1	geuh-si	076
1	Production	9	10	2	225									1	geuh-noi	076
1	Production	10	6	1	360									1	pio-fap	076
1	Production	11	22	4	90									1	wes-sip	076
1	Production	12	26	4	270									1	wes-uu	076
2	Exposure	1	7	1	240											076
2	Exposure	2	11	2	300											076
2	Exposure	3	25	4	45											076
2	Exposure	4	14	2	330											076
2	Exposure	5	16	3	180											076
2	Exposure	6	4	1	90											076
2	Exposure	7	24	4	210											076
2	Exposure	8	28	4	330											076
2	Exposure	9	2	1	30											076
2	Exposure	10	8	2	120											076
2	Exposure	11	3	1	210											076
2	Exposure	1	11	2	300											076
2	Exposure	2	3	1	210											076
2	Exposure	3	16	3	180											076
2	Exposure	4	8	2	120											076
2	Exposure	5	4	1	90											076
2	Exposure	6	7	1	240											076
2	Exposure	7	2	1	30											076
2	Exposure	8	25	4	45											076
2	Exposure	9	24	4	210											076
2	Exposure	10	14	2	330											076
2	Exposure	11	28	4	330											076
2	Guessing	1	14	2	330	3	8	11					14	1		076
