Language learnability experiment																
Logfile written - 08/21/2019 09:56:09																
Participant ID: 074																
Language: B2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	21	3	240											74
1	Exposure	2	6	1	360											74
1	Exposure	3	15	3	60											74
1	Exposure	4	26	4	270											74
1	Exposure	5	4	1	90											74
1	Exposure	6	23	4	135											74
1	Exposure	7	24	4	210											74
1	Exposure	8	8	2	120											74
1	Exposure	9	9	2	45											74
1	Exposure	10	11	2	300											74
1	Exposure	11	16	3	180											74
1	Exposure	12	5	1	300											74
1	Exposure	1	5	1	300											74
1	Exposure	2	8	2	120											74
1	Exposure	3	15	3	60											74
1	Exposure	4	24	4	210											74
1	Exposure	5	4	1	90											74
1	Exposure	6	16	3	180											74
1	Exposure	7	6	1	360											74
1	Exposure	8	23	4	135											74
1	Exposure	9	21	3	240											74
1	Exposure	10	11	2	300											74
1	Exposure	11	9	2	45											74
1	Exposure	12	26	4	270											74
1	Guessing	1	9	2	45	16	24	23					24	0		74
1	Guessing	2	21	3	240	26	16	23					21	1		74
1	Guessing	3	11	2	300	4	24	9					9	0		74
1	Guessing	4	8	2	120	23	24	4					8	1		74
1	Guessing	5	24	4	210	21	8	4					21	0		74
1	Guessing	6	26	4	270	23	8	6					6	0		74
1	Guessing	7	15	3	60	11	24	6					15	1		74
1	Guessing	8	6	1	360	26	11	9					6	1		74
1	Guessing	9	5	1	300	21	15	4					5	1		74
1	Guessing	10	4	1	90	6	23	11					4	1		74
1	Guessing	11	23	4	135	5	16	4					23	1		74
1	Guessing	12	16	3	180	24	21	11					24	0		74
1	Guessing	1	8	2	120	4	11	24					8	1		74
1	Guessing	2	4	1	90	9	11	5					5	0		74
1	Guessing	3	16	3	180	24	9	6					24	0		74
1	Guessing	4	11	2	300	23	5	9					9	0		74
1	Guessing	5	15	3	60	4	23	5					15	1		74
1	Guessing	6	26	4	270	6	23	5					26	1		74
1	Guessing	7	6	1	360	26	8	24					6	1		74
1	Guessing	8	24	4	210	6	16	8					8	0		74
1	Guessing	9	23	4	135	16	4	24					24	0		74
1	Guessing	10	5	1	300	15	9	8					5	1		74
1	Guessing	11	21	3	240	24	23	5					24	0		74
1	Guessing	12	9	2	45	24	8	6					8	0		74
1	Production	1	4	1	90									0	sket	74
1	Production	2	24	4	210									0	wangsoe	74
1	Production	3	15	3	60									1	wangsu	74
1	Production	4	23	4	135									0	gntuu	74
1	Production	5	21	3	240									1	wangsoe	74
1	Production	6	16	3	180									0	wangsu	74
1	Production	7	5	1	300									0	sketu	74
1	Production	8	6	1	360									1	sket	74
1	Production	9	11	2	300									0	gntsu	74
1	Production	10	9	2	45									0	wangsuu	74
1	Production	11	26	4	270									1	gnt	74
1	Production	12	8	2	120									1	wangsus	74
1	Production	1	9	2	45									0	wangsu	74
1	Production	2	8	2	120									1	wangsus	74
1	Production	3	4	1	90									1	sketu	74
1	Production	4	26	4	270									0	sket	74
1	Production	5	21	3	240									1	wangsoe	74
1	Production	6	6	1	360									1	sket	74
1	Production	7	24	4	210									0	gmtu	74
1	Production	8	16	3	180									1	wangsi	74
1	Production	9	23	4	135									0	gntu	74
1	Production	10	11	2	300									1	wangsu	74
1	Production	11	15	3	60									0	gnt	74
1	Production	12	5	1	300									0	sketuu	74
2	Exposure	1	13	2	180											74
2	Exposure	2	1	1	150											74
2	Exposure	3	10	2	225											74
2	Exposure	4	14	2	330											74
2	Exposure	5	17	3	315											74
2	Exposure	6	2	1	30											74
2	Exposure	7	3	1	210											74
2	Exposure	8	7	1	240											74
2	Exposure	9	28	4	330											74
2	Exposure	10	25	4	45											74
2	Exposure	11	22	4	90											74
2	Exposure	1	25	4	45											74
2	Exposure	2	3	1	210											74
2	Exposure	3	1	1	150											74
2	Exposure	4	14	2	330											74
2	Exposure	5	13	2	180											74
2	Exposure	6	7	1	240											74
2	Exposure	7	17	3	315											74
2	Exposure	8	2	1	30											74
2	Exposure	9	10	2	225											74
2	Exposure	10	28	4	330											74
2	Exposure	11	22	4	90											74
2	Guessing	1	25	4	45	17	14	13					13	0		74
2	Guessing	2	17	3	315	10	25	7					25	0		74
2	Guessing	3	10	2	225	3	7	28					10	1		74
2	Guessing	4	1	1	150	13	28	10					1	1		74
2	Guessing	5	3	1	210	22	13	25					3	1		74
2	Guessing	6	22	4	90	17	7	2					2	0		74
2	Guessing	7	14	2	330	3	1	25					14	1		74
2	Guessing	8	7	1	240	13	17	2					7	1		74
2	Guessing	9	13	2	180	10	28	22					22	0		74
2	Guessing	10	2	1	30	28	7	17					2	1		74
2	Guessing	11	28	4	330	3	2	22					28	1		74
2	Guessing	1	2	1	30	1	28	14					2	1		74
2	Guessing	2	22	4	90	13	1	17					22	1		74
2	Guessing	3	10	2	225	1	22	25					10	1		74
2	Guessing	4	3	1	210	10	7	25					3	1		74
2	Guessing	5	13	2	180	28	1	10					13	1		74
2	Guessing	6	28	4	330	22	13	3					28	1		74
2	Guessing	7	1	1	150	3	14	10					14	0		74
2	Guessing	8	14	2	330	28	17	1					17	0		74
2	Guessing	9	7	1	240	17	13	22					7	1		74
2	Guessing	10	25	4	45	13	1	10					1	0		74
2	Guessing	11	17	3	315	2	3	1					1	0		74
2	Production	1	17	3	315									0	wangsuus	74
2	Production	2	28	4	330									0	gmt	74
2	Production	3	22	4	90									0	gnotti	74
2	Production	4	1	1	150									0	sketsuus	74
