Language learnability experiment
Logfile written - 05/09/2019 16:46:11
Participant ID: 026
Language: B4
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	23	4	300											026
1	Exposure	2	9	2	90											026
1	Exposure	3	19	3	240											026
1	Exposure	4	1	1	150											026
1	Exposure	5	18	3	180											026
1	Exposure	6	3	1	360											026
1	Exposure	7	26	4	225											026
1	Exposure	8	8	2	270											026
1	Exposure	9	16	3	135											026
1	Exposure	10	28	4	30											026
1	Exposure	11	7	1	315											026
1	Exposure	12	11	2	45											026
1	Exposure	1	18	3	180											026
1	Exposure	2	28	4	30											026
1	Exposure	3	3	1	360											026
1	Exposure	4	16	3	135											026
1	Exposure	5	7	1	315											026
1	Exposure	6	11	2	45											026
1	Exposure	7	26	4	225											026
1	Exposure	8	23	4	300											026
1	Exposure	9	1	1	150											026
1	Exposure	10	9	2	90											026
1	Exposure	11	19	3	240											026
1	Exposure	12	8	2	270											026
1	Guessing	1	16	3	135	11	23	18					16	1		026
1	Guessing	2	19	3	240	9	11	8					19	1		026
1	Guessing	3	9	2	90	7	18	1					9	1		026
1	Guessing	4	26	4	225	16	18	28					26	1		026
1	Guessing	5	18	3	180	7	23	8					18	1		026
1	Guessing	6	28	4	30	19	9	11					28	1		026
1	Guessing	7	3	1	360	28	23	18					3	1		026
1	Guessing	8	11	2	45	9	18	1					11	1		026
1	Guessing	9	8	2	270	3	26	16					8	1		026
1	Guessing	10	1	1	150	9	28	16					1	1		026
1	Guessing	11	23	4	300	3	7	16					23	1		026
1	Guessing	12	7	1	315	28	16	8					7	1		026
1	Guessing	1	19	3	240	18	11	23					19	1		026
1	Guessing	2	18	3	180	28	16	8					18	1		026
1	Guessing	3	8	2	270	18	1	7					8	1		026
1	Guessing	4	3	1	360	8	28	18					3	1		026
1	Guessing	5	9	2	90	18	8	1					9	1		026
1	Guessing	6	1	1	150	16	26	8					1	1		026
1	Guessing	7	7	1	315	3	9	1					7	1		026
1	Guessing	8	26	4	225	9	8	3					26	1		026
1	Guessing	9	28	4	30	16	18	7					28	1		026
1	Guessing	10	11	2	45	23	16	18					11	1		026
1	Guessing	11	23	4	300	7	3	19					23	1		026
1	Guessing	12	16	3	135	18	9	28					16	1		026
1	Production	1	11	2	45									1	pok-a	026
1	Production	2	26	4	225									1	fak-huif	026
1	Production	3	3	1	360									0	fas-ii	026
1	Production	4	9	2	90									0	pok-ii	026
1	Production	5	16	3	135									0	mas-e	026
1	Production	6	7	1	315									1	fas-pok	026
1	Production	7	18	3	180									1	muif-w	026
1	Production	8	19	3	240									1	muif-huif	026
1	Production	9	28	4	30									1	fak-a	026
1	Production	10	1	1	150									1	fas-e	026
1	Production	11	8	2	270									1	pok-u	026
1	Production	12	23	4	300									1	fak-pok	026
1	Production	1	3	1	360									0	fas-iii	026
1	Production	2	1	1	150									1	fas-e	026
1	Production	3	19	3	240									0	muif-h	026
1	Production	4	26	4	225									1	fak-huif	026
1	Production	5	28	4	30									1	fak-a	026
1	Production	6	16	3	135									1	muif-e	026
1	Production	7	18	3	180									1	muif-w	026
1	Production	8	11	2	45									1	pok-a	026
1	Production	9	8	2	270									1	pok-u	026
1	Production	10	23	4	300									1	fak-pok	026
1	Production	11	9	2	90									1	pok-iii	026
1	Production	12	7	1	315									0	muif-pok	026
2	Exposure	1	4	1	210											026
2	Exposure	2	12	2	135											026
2	Exposure	3	14	2	180											026
2	Exposure	4	13	2	330											026
2	Exposure	5	5	1	60											026
2	Exposure	6	21	3	270											026
