Language learnability experiment
Logfile written - 05/09/2019 08:52:11
Participant ID: 020
Language: B1
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	17	3	315											020
1	Exposure	2	22	4	60											020
1	Exposure	3	20	3	240											020
1	Exposure	4	1	1	210											020
1	Exposure	5	23	4	360											020
1	Exposure	6	9	2	270											020
1	Exposure	7	19	3	135											020
1	Exposure	8	7	1	135											020
1	Exposure	9	24	4	180											020
1	Exposure	10	12	2	30											020
1	Exposure	11	14	2	120											020
1	Exposure	12	3	1	90											020
1	Exposure	1	9	2	270											020
1	Exposure	2	12	2	30											020
1	Exposure	3	3	1	90											020
1	Exposure	4	1	1	210											020
1	Exposure	5	24	4	180											020
1	Exposure	6	7	1	135											020
1	Exposure	7	20	3	240											020
1	Exposure	8	22	4	60											020
1	Exposure	9	23	4	360											020
1	Exposure	10	14	2	120											020
1	Exposure	11	17	3	315											020
1	Exposure	12	19	3	135											020
1	Guessing	1	12	2	30	24	22	20					12	1		020
1	Guessing	2	17	3	315	23	14	9					17	1		020
1	Guessing	3	14	2	120	19	3	17					14	1		020
1	Guessing	4	22	4	60	19	12	24					22	1		020
1	Guessing	5	3	1	90	7	12	22					7	0		020
1	Guessing	6	7	1	135	20	14	3					3	0		020
1	Guessing	7	20	3	240	7	23	17					20	1		020
1	Guessing	8	9	2	270	24	7	19					9	1		020
1	Guessing	9	19	3	135	24	1	20					19	1		020
1	Guessing	10	23	4	360	7	12	14					23	1		020
1	Guessing	11	24	4	180	17	19	3					24	1		020
1	Guessing	12	1	1	210	7	12	22					1	1		020
1	Guessing	1	23	4	360	1	14	12					23	1		020
1	Guessing	2	1	1	210	17	19	22					1	1		020
1	Guessing	3	19	3	135	14	7	9					19	1		020
1	Guessing	4	12	2	30	1	20	23					12	1		020
1	Guessing	5	22	4	60	24	3	12					22	1		020
1	Guessing	6	7	1	135	3	20	22					7	1		020
1	Guessing	7	17	3	315	12	19	22					17	1		020
1	Guessing	8	20	3	240	19	22	12					22	0		020
1	Guessing	9	24	4	180	9	19	3					24	1		020
1	Guessing	10	3	1	90	19	7	1					1	0		020
1	Guessing	11	14	2	120	9	12	23					12	0		020
1	Guessing	12	9	2	270	23	12	22					9	1		020
1	Production	1	22	4	60									1	kite	020
1	Production	2	23	4	360									0	ft	020
