Language learnability experiment																
Logfile written - 05/02/2019 14:11:27																
Participant ID: 005																
Language: S2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	24	4	210											5
1	Exposure	2	6	1	360											5
1	Exposure	3	15	3	60											5
1	Exposure	4	9	2	45											5
1	Exposure	5	4	1	90											5
1	Exposure	6	10	2	225											5
1	Exposure	7	16	3	180											5
1	Exposure	8	26	4	270											5
1	Exposure	9	11	2	300											5
1	Exposure	10	17	3	315											5
1	Exposure	11	1	1	150											5
1	Exposure	12	23	4	135											5
1	Exposure	1	9	2	45											5
1	Exposure	2	15	3	60											5
1	Exposure	3	16	3	180											5
1	Exposure	4	6	1	360											5
1	Exposure	5	4	1	90											5
1	Exposure	6	11	2	300											5
1	Exposure	7	1	1	150											5
1	Exposure	8	17	3	315											5
1	Exposure	9	26	4	270											5
1	Exposure	10	24	4	210											5
1	Exposure	11	23	4	135											5
1	Exposure	12	10	2	225											5
1	Guessing	1	26	4	270	17	23	16					26	1		5
1	Guessing	2	24	4	210	17	16	11					24	1		5
1	Guessing	3	1	1	150	24	26	6					1	1		5
1	Guessing	4	23	4	135	11	16	26					11	0		5
1	Guessing	5	10	2	225	23	17	6					10	1		5
1	Guessing	6	6	1	360	16	23	4					6	1		5
1	Guessing	7	17	3	315	16	6	9					17	1		5
1	Guessing	8	9	2	45	15	17	23					15	0		5
1	Guessing	9	4	1	90	6	23	26					4	1		5
1	Guessing	10	11	2	300	1	26	15					15	0		5
1	Guessing	11	15	3	60	1	16	17					15	1		5
1	Guessing	12	16	3	180	15	9	26					26	0		5
1	Guessing	1	10	2	225	4	1	24					24	0		5
1	Guessing	2	16	3	180	6	1	23					16	1		5
1	Guessing	3	15	3	60	10	6	24					15	1		5
1	Guessing	4	24	4	210	4	15	17					24	1		5
1	Guessing	5	11	2	300	15	6	9					11	1		5
1	Guessing	6	1	1	150	26	23	9					26	0		5
1	Guessing	7	9	2	45	4	23	10					23	0		5
1	Guessing	8	4	1	90	10	15	16					4	1		5
1	Guessing	9	6	1	360	16	26	9					6	1		5
1	Guessing	10	26	4	270	4	10	16					26	1		5
1	Guessing	11	17	3	315	26	15	23					23	0		5
1	Guessing	12	23	4	135	9	11	1					9	0		5
1	Production	1	11	2	300									0	wegi	5
1	Production	2	24	4	210									0	wega	5
1	Production	3	9	2	45									1	swega	5
1	Production	4	17	3	315									0	kion	5
1	Production	5	4	1	90									0	kion	5
1	Production	6	15	3	60									1	weii	5
1	Production	7	1	1	150									0	wegi	5
1	Production	8	26	4	270									1	kion	5
1	Production	9	10	2	225									1	wega	5
1	Production	10	23	4	135									0	kiona	5
1	Production	11	16	3	180									1	kione	5
1	Production	12	6	1	360									1	kion	5
1	Production	1	9	2	45									0	swegia	5
1	Production	2	16	3	180									1	kione	5
1	Production	3	17	3	315									0	wega	5
1	Production	4	4	1	90									1	kioa	5
1	Production	5	26	4	270									1	kion	5
1	Production	6	1	1	150									0	kioa	5
1	Production	7	10	2	225									0	wegi	5
1	Production	8	6	1	360									1	kion	5
1	Production	9	15	3	60									1	weii	5
1	Production	10	23	4	135									0	wegi	5
1	Production	11	11	2	300									1	swegi	5
1	Production	12	24	4	210									0	wega	5
2	Exposure	1	25	4	45											5
2	Exposure	2	22	4	90											5
2	Exposure	3	21	3	240											5
2	Exposure	4	3	1	210											5
2	Exposure	5	13	2	180											5
2	Exposure	6	2	1	30											5
2	Exposure	7	14	2	330											5
2	Exposure	8	28	4	330											5
2	Exposure	9	5	1	300											5
2	Exposure	10	8	2	120											5
2	Exposure	11	7	1	240											5
2	Exposure	1	13	2	180											5
2	Exposure	2	21	3	240											5
2	Exposure	3	7	1	240											5
2	Exposure	4	8	2	120											5
2	Exposure	5	14	2	330											5
2	Exposure	6	3	1	210											5
2	Exposure	7	28	4	330											5
2	Exposure	8	5	1	300											5
2	Exposure	9	2	1	30											5
2	Exposure	10	22	4	90											5
2	Exposure	11	25	4	45											5
2	Guessing	1	21	3	240	8	2	5					5	0		5
2	Guessing	2	2	1	30	28	14	25					28	0		5
2	Guessing	3	3	1	210	2	21	8					3	1		5
2	Guessing	4	14	2	330	8	22	7					14	1		5
2	Guessing	5	7	1	240	2	14	3					7	1		5
2	Guessing	6	5	1	300	14	13	25					5	1		5
2	Guessing	7	22	4	90	25	13	28					22	1		5
2	Guessing	8	8	2	120	2	13	7					8	1		5
2	Guessing	9	28	4	330	25	2	22					28	1		5
2	Guessing	10	13	2	180	21	25	22					13	1		5
2	Guessing	11	25	4	45	3	21	2					25	1		5
2	Guessing	1	21	3	240	25	14	5					21	1		5
2	Guessing	2	13	2	180	2	28	8					13	1		5
2	Guessing	3	2	1	30	13	3	7					2	1		5
2	Guessing	4	8	2	120	3	13	25					8	1		5
2	Guessing	5	7	1	240	28	25	14					28	0		5
2	Guessing	6	5	1	300	3	14	7					5	1		5
2	Guessing	7	25	4	45	22	13	2					25	1		5
2	Guessing	8	22	4	90	3	21	7					22	1		5
2	Guessing	9	3	1	210	21	14	13					3	1		5
2	Guessing	10	14	2	330	21	22	13					14	1		5
2	Guessing	11	28	4	330	14	22	5					28	1		5
2	Production	1	21	3	240									1	kiona	5
2	Production	2	14	2	330									1	swegi	5
2	Production	3	5	1	300									0	kiuo	5
2	Production	4	8	2	120									1	swegi	5
2	Production	5	25	4	45									1	wegie	5
2	Production	6	13	2	180									1	wegio	5
2	Production	7	7	1	240									1	kiona	5
2	Production	8	22	4	90									1	mioni	5
2	Production	9	3	1	210									1	kiona	5
2	Production	10	28	4	330									1	mioni	5
2	Production	11	2	1	30									1	kioni	5
2	Production	1	21	3	240									1	kiona	5
2	Production	2	5	1	300									1	kuoi	5
2	Production	3	13	2	180									1	wegio	5
2	Production	4	22	4	90									1	mioni	5
2	Production	5	28	4	330									1	mioni	5
2	Production	6	8	2	120									1	swegi	5
2	Production	7	2	1	30									1	kioni	5
2	Production	8	7	1	240									1	kiona	5
2	Production	9	14	2	330									1	swegi	5
2	Production	10	3	1	210									1	kiona	5
2	Production	11	25	4	45									1	wegie	5
3	Exposure	1	11	2	300											5
3	Exposure	2	3	1	210											5
3	Exposure	3	1	1	150											5
3	Exposure	4	16	3	180											5
3	Exposure	5	28	4	330											5
3	Exposure	6	13	2	180											5
3	Exposure	7	23	4	135											5
3	Exposure	8	4	1	90											5
3	Exposure	9	8	2	120											5
3	Exposure	10	26	4	270											5
3	Exposure	11	24	4	210											5
3	Exposure	12	17	3	315											5
3	Exposure	13	10	2	225											5
3	Exposure	14	2	1	30											5
3	Exposure	15	22	4	90											5
3	Exposure	16	7	1	240											5
3	Exposure	17	15	3	60											5
