Language learnability experiment
Logfile written - 05/09/2019 10:12:47
Participant ID: 021
Language: B2
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	8	2	120											021
1	Exposure	2	6	1	360											021
1	Exposure	3	4	1	90											021
1	Exposure	4	9	2	45											021
1	Exposure	5	23	4	135											021
1	Exposure	6	15	3	60											021
1	Exposure	7	16	3	180											021
1	Exposure	8	26	4	270											021
1	Exposure	9	21	3	240											021
1	Exposure	10	5	1	300											021
1	Exposure	11	24	4	210											021
1	Exposure	12	11	2	300											021
1	Exposure	1	5	1	300											021
1	Exposure	2	6	1	360											021
1	Exposure	3	11	2	300											021
1	Exposure	4	4	1	90											021
1	Exposure	5	15	3	60											021
1	Exposure	6	26	4	270											021
1	Exposure	7	21	3	240											021
1	Exposure	8	9	2	45											021
1	Exposure	9	23	4	135											021
1	Exposure	10	16	3	180											021
1	Exposure	11	24	4	210											021
1	Exposure	12	8	2	120											021
1	Guessing	1	15	3	60	23	24	26					15	1		021
1	Guessing	2	24	4	210	23	4	21					24	1		021
1	Guessing	3	21	3	240	4	8	9					9	0		021
1	Guessing	4	26	4	270	11	15	23					26	1		021
1	Guessing	5	16	3	180	6	15	11					16	1		021
1	Guessing	6	4	1	90	6	24	16					4	1		021
1	Guessing	7	5	1	300	23	4	15					5	1		021
1	Guessing	8	8	2	120	5	11	21					8	1		021
1	Guessing	9	6	1	360	23	5	16					6	1		021
1	Guessing	10	23	4	135	8	21	26					23	1		021
1	Guessing	11	11	2	300	8	9	15					11	1		021
1	Guessing	12	9	2	45	6	23	16					16	0		021
1	Guessing	1	23	4	135	5	8	11					23	1		021
1	Guessing	2	21	3	240	6	16	15					16	0		021
1	Guessing	3	26	4	270	15	8	23					26	1		021
1	Guessing	4	15	3	60	16	9	24					16	0		021
1	Guessing	5	8	2	120	15	16	9					8	1		021
1	Guessing	6	9	2	45	4	26	11					9	1		021
1	Guessing	7	24	4	210	15	16	4					24	1		021
1	Guessing	8	5	1	300	24	26	16					5	1		021
1	Guessing	9	16	3	180	8	5	21					16	1		021
1	Guessing	10	11	2	300	24	5	21					11	1		021
1	Guessing	11	4	1	90	16	9	8					4	1		021
1	Guessing	12	6	1	360	16	11	9					6	1		021
1	Production	1	5	1	300									1	skektsuu	021
1	Production	2	15	3	60									0	wangsoe	021
1	Production	3	4	1	90									1	sketu	021
1	Production	4	8	2	120									1	wangsus	021
1	Production	5	21	3	240									0	wangsi	021
1	Production	6	9	2	45									0	wangsi	021
1	Production	7	11	2	300									0	gempts	021
1	Production	8	26	4	270									1	gnt	021
1	Production	9	16	3	180									1	wangsi	021
1	Production	10	23	4	135									1	gnts	021
1	Production	11	6	1	360									1	sket	021
1	Production	12	24	4	210									0	gntss	021
1	Production	1	21	3	240									1	wangsoe	021
1	Production	2	23	4	135									1	gnts	021
1	Production	3	16	3	180									1	wangsi	021
1	Production	4	6	1	360									1	sket	021
1	Production	5	8	2	120									1	wangsus	021
1	Production	6	9	2	45									0	wangsu	021
1	Production	7	24	4	210									1	gntuu	021
1	Production	8	11	2	300									1	wangsu	021
1	Production	9	5	1	300									1	skektsuu	021
1	Production	10	4	1	90									1	sketu	021
1	Production	11	26	4	270									1	gnt	021
1	Production	12	15	3	60									1	wangsu	021
2	Exposure	1	2	1	30											021
2	Exposure	2	7	1	240											021
2	Exposure	3	14	2	330											021
2	Exposure	4	28	4	330											021
2	Exposure	5	22	4	90											021
2	Exposure	6	17	3	315											021
2	Exposure	7	25	4	45											021
2	Exposure	8	13	2	180											021
2	Exposure	9	1	1	150											021
2	Exposure	10	3	1	210											021
2	Exposure	11	10	2	225											021
2	Exposure	1	3	1	210											021
2	Exposure	2	25	4	45											021
2	Exposure	3	28	4	330											021
2	Exposure	4	7	1	240											021
2	Exposure	5	14	2	330											021
2	Exposure	6	1	1	150											021
2	Exposure	7	13	2	180											021
2	Exposure	8	17	3	315											021
2	Exposure	9	2	1	30											021
2	Exposure	10	10	2	225											021
2	Exposure	11	22	4	90											021
2	Guessing	1	13	2	180	28	2	3					13	1		021
2	Guessing	2	7	1	240	25	1	28					7	1		021
2	Guessing	3	28	4	330	22	14	13					28	1		021
2	Guessing	4	2	1	30	17	25	13					2	1		021
