Language learnability experiment
Logfile written - 05/02/2019 11:12:59
Participant ID: 003
Language: S1
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	10	2	210											003
1	Exposure	2	21	3	270											003
1	Exposure	3	4	1	210											003
1	Exposure	4	25	4	120											003
1	Exposure	5	26	4	225											003
1	Exposure	6	7	1	315											003
1	Exposure	7	16	3	135											003
1	Exposure	8	14	2	180											003
1	Exposure	9	28	4	30											003
1	Exposure	10	20	3	315											003
1	Exposure	11	9	2	90											003
1	Exposure	12	3	1	360											003
1	Exposure	1	21	3	270											003
1	Exposure	2	9	2	90											003
1	Exposure	3	14	2	180											003
1	Exposure	4	28	4	30											003
1	Exposure	5	26	4	225											003
1	Exposure	6	7	1	315											003
1	Exposure	7	3	1	360											003
1	Exposure	8	10	2	210											003
1	Exposure	9	25	4	120											003
1	Exposure	10	20	3	315											003
1	Exposure	11	16	3	135											003
1	Exposure	12	4	1	210											003
1	Guessing	1	9	2	90	7	3	26					9	1		003
1	Guessing	2	26	4	225	3	20	16					26	1		003
1	Guessing	3	20	3	315	7	28	9					20	1		003
1	Guessing	4	10	2	210	7	9	20					10	1		003
1	Guessing	5	25	4	120	9	26	10					9	0		003
1	Guessing	6	21	3	270	25	26	28					21	1		003
1	Guessing	7	7	1	315	9	16	28					7	1		003
1	Guessing	8	14	2	180	10	28	7					7	0		003
1	Guessing	9	3	1	360	20	26	21					21	0		003
1	Guessing	10	4	1	210	20	14	25					4	1		003
1	Guessing	11	16	3	135	20	28	21					16	1		003
1	Guessing	12	28	4	30	21	7	4					28	1		003
1	Guessing	1	20	3	315	9	4	3					20	1		003
1	Guessing	2	28	4	30	16	25	7					7	0		003
1	Guessing	3	9	2	90	14	28	21					9	1		003
1	Guessing	4	21	3	270	4	26	16					21	1		003
1	Guessing	5	25	4	120	21	20	26					25	1		003
1	Guessing	6	10	2	210	26	7	14					10	1		003
1	Guessing	7	4	1	210	16	9	7					4	1		003
1	Guessing	8	14	2	180	28	10	26					14	1		003
1	Guessing	9	16	3	135	7	25	26					16	1		003
1	Guessing	10	7	1	315	25	20	26					7	1		003
1	Guessing	11	26	4	225	10	4	21					26	1		003
1	Guessing	12	3	1	360	4	20	26					20	0		003
1	Production	1	25	4	120									1	wafk	003
1	Production	2	20	3	315									0	kuim	003
1	Production	3	16	3	135									1	spuut	003
1	Production	4	10	2	210									0	muif	003
1	Production	5	28	4	30									1	keuw	003
1	Production	6	21	3	270									0	ophuif	003
1	Production	7	4	1	210									0	kuim	003
1	Production	8	14	2	180									0	kuim	003
1	Production	9	26	4	225									0	kuim	003
1	Production	10	3	1	360									1	kuim	003
1	Production	11	9	2	90									0	koof	003
1	Production	12	7	1	315									1	goom	003
1	Production	1	10	2	210									0	pohuif	003
1	Production	2	20	3	315									0	kamf	003
1	Production	3	7	1	315									1	goom	003
1	Production	4	21	3	270									0	kamf	003
1	Production	5	28	4	30									1	keuw	003
1	Production	6	9	2	90									1	moof	003
1	Production	7	26	4	225									0	pohuif	003
1	Production	8	4	1	210									1	pohuif	003
1	Production	9	3	1	360									1	kuim	003
1	Production	10	25	4	120									0	sgaf	003
1	Production	11	16	3	135									1	spuut	003
1	Production	12	14	2	180									0	huif	003
2	Exposure	1	5	1	60											003
2	Exposure	2	13	2	330											003
2	Exposure	3	19	3	240											003
2	Exposure	4	8	2	270											003
2	Exposure	5	11	2	45											003
2	Exposure	6	23	4	300											003
2	Exposure	7	15	3	45											003
2	Exposure	8	12	2	135											003
2	Exposure	9	6	1	240											003
2	Exposure	10	18	3	180											003
2	Exposure	11	1	1	150											003
2	Exposure	1	8	2	270											003
2	Exposure	2	11	2	45											003
2	Exposure	3	23	4	300											003
2	Exposure	4	13	2	330											003
2	Exposure	5	1	1	150											003
2	Exposure	6	19	3	240											003
2	Exposure	7	18	3	180											003
2	Exposure	8	6	1	240											003
2	Exposure	9	15	3	45											003
2	Exposure	10	5	1	60											003
2	Exposure	11	12	2	135											003
2	Guessing	1	18	3	180	23	12	13					18	1		003
2	Guessing	2	13	2	330	8	5	11					13	1		003
2	Guessing	3	1	1	150	15	18	13					1	1		003
2	Guessing	4	12	2	135	8	6	19					12	1		003
2	Guessing	5	23	4	300	5	8	15					23	1		003
2	Guessing	6	5	1	60	18	11	13					5	1		003
2	Guessing	7	11	2	45	23	13	6					11	1		003
2	Guessing	8	19	3	240	11	23	1					19	1		003
2	Guessing	9	8	2	270	13	11	6					8	1		003
2	Guessing	10	6	1	240	8	5	11					6	1		003
