Language learnability experiment
Logfile written - 06/26/2019 11:14:45
Participant ID: 057
Language: S4
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	13	2	180											057
1	Exposure	2	5	1	300											057
1	Exposure	3	17	3	315											057
1	Exposure	4	22	4	90											057
1	Exposure	5	9	2	45											057
1	Exposure	6	26	4	270											057
1	Exposure	7	15	3	60											057
1	Exposure	8	21	3	240											057
1	Exposure	9	6	1	360											057
1	Exposure	10	1	1	150											057
1	Exposure	11	23	4	135											057
1	Exposure	12	10	2	225											057
1	Exposure	1	13	2	180											057
1	Exposure	2	15	3	60											057
1	Exposure	3	1	1	150											057
1	Exposure	4	26	4	270											057
1	Exposure	5	6	1	360											057
1	Exposure	6	5	1	300											057
1	Exposure	7	10	2	225											057
1	Exposure	8	17	3	315											057
1	Exposure	9	23	4	135											057
1	Exposure	10	9	2	45											057
1	Exposure	11	21	3	240											057
1	Exposure	12	22	4	90											057
1	Guessing	1	6	1	360	5	13	1					6	1		057
1	Guessing	2	10	2	225	21	13	6					10	1		057
1	Guessing	3	17	3	315	21	13	1					17	1		057
1	Guessing	4	23	4	135	9	13	26					23	1		057
1	Guessing	5	15	3	60	21	9	17					9	0		057
1	Guessing	6	9	2	45	17	13	15					9	1		057
1	Guessing	7	26	4	270	5	10	22					26	1		057
1	Guessing	8	5	1	300	6	15	17					5	1		057
1	Guessing	9	13	2	180	15	5	22					13	1		057
1	Guessing	10	1	1	150	5	22	15					1	1		057
1	Guessing	11	21	3	240	17	6	15					21	1		057
1	Guessing	12	22	4	90	9	1	21					22	1		057
1	Guessing	1	22	4	90	13	9	17					22	1		057
1	Guessing	2	6	1	360	26	13	21					6	1		057
1	Guessing	3	23	4	135	10	6	22					23	1		057
1	Guessing	4	21	3	240	22	1	15					21	1		057
1	Guessing	5	17	3	315	6	10	13					17	1		057
1	Guessing	6	13	2	180	9	10	26					10	0		057
1	Guessing	7	9	2	45	15	5	23					9	1		057
1	Guessing	8	15	3	60	21	9	5					15	1		057
1	Guessing	9	5	1	300	9	26	13					5	1		057
1	Guessing	10	10	2	225	9	5	22					22	0		057
1	Guessing	11	1	1	150	15	26	6					1	1		057
1	Guessing	12	26	4	270	17	6	13					26	1		057
1	Production	1	9	2	45									1	geuh-si	057
1	Production	2	21	3	240									1	tas-noi	057
1	Production	3	26	4	270									0	poi-uu	057
1	Production	4	17	3	315									1	tas-sa	057
1	Production	5	15	3	60									1	tas-si	057
1	Production	6	5	1	300									0	wes-fap	057
1	Production	7	22	4	90									0	wes-	057
1	Production	8	1	1	150									0	poi-	057
1	Production	9	6	1	360									0	poi-fap	057
1	Production	10	13	2	180									0	geuh	057
1	Production	11	10	2	225									0	poi-	057
1	Production	12	23	4	135									0	wes-	057
1	Production	1	21	3	240									0	tas-neg	057
1	Production	2	22	4	90									1	wes-sip	057
1	Production	3	15	3	60									1	tas-si	057
1	Production	4	6	1	360									0	poi-fap	057
1	Production	5	9	2	45									1	geuh-si	057
1	Production	6	17	3	315									1	tas-sa	057
1	Production	7	23	4	135									1	wes-noeg	057
1	Production	8	5	1	300									0	poi-sa	057
1	Production	9	10	2	225									0	fap	057
1	Production	10	13	2	180									0	geuh-noeg	057
1	Production	11	1	1	150									0	poi-noeg	057
1	Production	12	26	4	270									1	wes-uu	057
2	Exposure	1	28	4	330											057
2	Exposure	2	8	2	120											057
2	Exposure	3	25	4	45											057
2	Exposure	4	11	2	300											057
2	Exposure	5	24	4	210											057
2	Exposure	6	7	1	240											057
2	Exposure	7	4	1	90											057
2	Exposure	8	16	3	180											057
2	Exposure	9	2	1	30											057
2	Exposure	10	3	1	210											057
2	Exposure	11	14	2	330											057
2	Exposure	1	8	2	120											057
2	Exposure	2	24	4	210											057
2	Exposure	3	25	4	45											057
2	Exposure	4	16	3	180											057
2	Exposure	5	4	1	90											057
2	Exposure	6	14	2	330											057
2	Exposure	7	3	1	210											057
2	Exposure	8	11	2	300											057
2	Exposure	9	28	4	330											057
2	Exposure	10	7	1	240											057
2	Exposure	11	2	1	30											057
2	Guessing	1	24	4	210	11	25	2					24	1		057
2	Guessing	2	2	1	30	7	25	24					2	1		057
2	Guessing	3	16	3	180	2	4	24					16	1		057
2	Guessing	4	7	1	240	3	24	14					3	0		057
2	Guessing	5	14	2	330	4	2	24					14	1		057
2	Guessing	6	3	1	210	25	2	24					3	1		057
2	Guessing	7	11	2	300	4	16	8					11	1		057
2	Guessing	8	28	4	330	4	3	2					28	1		057
2	Guessing	9	25	4	45	7	4	2					25	1		057
2	Guessing	10	4	1	90	2	3	24					4	1		057
2	Guessing	11	8	2	120	3	28	2					8	1		057
