Language learnability experiment
Logfile written - 05/09/2019 11:25:44
Participant ID: 022
Language: B3
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	24	4	210											022
1	Exposure	2	26	4	270											022
1	Exposure	3	25	4	45											022
1	Exposure	4	17	3	315											022
1	Exposure	5	15	3	60											022
1	Exposure	6	5	1	300											022
1	Exposure	7	13	2	180											022
1	Exposure	8	21	3	240											022
1	Exposure	9	4	1	90											022
1	Exposure	10	6	1	360											022
1	Exposure	11	8	2	120											022
1	Exposure	12	9	2	45											022
1	Exposure	1	25	4	45											022
1	Exposure	2	13	2	180											022
1	Exposure	3	5	1	300											022
1	Exposure	4	26	4	270											022
1	Exposure	5	9	2	45											022
1	Exposure	6	4	1	90											022
1	Exposure	7	8	2	120											022
1	Exposure	8	17	3	315											022
1	Exposure	9	15	3	60											022
1	Exposure	10	21	3	240											022
1	Exposure	11	24	4	210											022
1	Exposure	12	6	1	360											022
1	Guessing	1	26	4	270	4	9	24					24	0		022
1	Guessing	2	21	3	240	8	9	17					9	0		022
1	Guessing	3	24	4	210	26	15	4					26	0		022
1	Guessing	4	8	2	120	13	5	9					9	0		022
1	Guessing	5	15	3	60	24	21	26					21	0		022
1	Guessing	6	6	1	360	5	15	24					5	0		022
1	Guessing	7	13	2	180	4	17	5					17	0		022
1	Guessing	8	17	3	315	15	6	8					17	1		022
1	Guessing	9	4	1	90	8	13	24					4	1		022
1	Guessing	10	5	1	300	24	4	8					5	1		022
1	Guessing	11	9	2	45	5	25	8					8	0		022
1	Guessing	12	25	4	45	21	8	17					25	1		022
1	Guessing	1	9	2	45	8	6	17					9	1		022
1	Guessing	2	17	3	315	4	25	24					4	0		022
1	Guessing	3	25	4	45	8	4	13					25	1		022
1	Guessing	4	21	3	240	17	13	8					21	1		022
1	Guessing	5	13	2	180	6	4	15					13	1		022
1	Guessing	6	26	4	270	5	9	4					26	1		022
