Language learnability experiment																
Logfile written - 05/10/2019 12:21:55																
Participant ID: 031																
Language: S3																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	16	3	135											31
1	Exposure	2	5	1	60											31
1	Exposure	3	25	4	120											31
1	Exposure	4	21	3	270											31
1	Exposure	5	13	2	330											31
1	Exposure	6	9	2	90											31
1	Exposure	7	3	1	360											31
1	Exposure	8	10	2	210											31
1	Exposure	9	28	4	30											31
1	Exposure	10	26	4	225											31
1	Exposure	11	7	1	315											31
1	Exposure	12	18	3	180											31
1	Exposure	1	7	1	315											31
1	Exposure	2	26	4	225											31
1	Exposure	3	5	1	60											31
1	Exposure	4	10	2	210											31
1	Exposure	5	28	4	30											31
1	Exposure	6	16	3	135											31
1	Exposure	7	21	3	270											31
1	Exposure	8	13	2	330											31
1	Exposure	9	25	4	120											31
1	Exposure	10	18	3	180											31
1	Exposure	11	3	1	360											31
1	Exposure	12	9	2	90											31
1	Guessing	1	28	4	30	16	21	7					28	1		31
1	Guessing	2	7	1	315	26	13	9					7	1		31
1	Guessing	3	16	3	135	25	21	7					16	1		31
1	Guessing	4	10	2	210	26	16	9					10	1		31
1	Guessing	5	26	4	225	16	7	5					26	1		31
1	Guessing	6	25	4	120	26	28	5					25	1		31
1	Guessing	7	21	3	270	7	18	26					21	1		31
1	Guessing	8	13	2	330	28	3	5					13	1		31
1	Guessing	9	3	1	360	26	9	25					3	1		31
1	Guessing	10	18	3	180	9	21	16					18	1		31
1	Guessing	11	5	1	60	18	21	10					5	1		31
1	Guessing	12	9	2	90	16	13	25					9	1		31
1	Guessing	1	21	3	270	10	26	5					21	1		31
1	Guessing	2	9	2	90	3	21	26					9	1		31
1	Guessing	3	18	3	180	7	16	25					18	1		31
1	Guessing	4	16	3	135	26	25	9					16	1		31
1	Guessing	5	3	1	360	25	28	10					3	1		31
1	Guessing	6	25	4	120	5	16	21					25	1		31
1	Guessing	7	26	4	225	3	10	13					26	1		31
1	Guessing	8	28	4	30	25	16	21					28	1		31
1	Guessing	9	10	2	210	25	28	7					25	0		31
1	Guessing	10	5	1	60	7	25	16					5	1		31
1	Guessing	11	7	1	315	28	10	26					7	1		31
