Language learnability experiment
Logfile written - 05/08/2019 11:25:51
Participant ID: 019
Language: B5
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	26	4	225											019
1	Exposure	2	18	3	180											019
1	Exposure	3	21	3	270											019
1	Exposure	4	23	4	300											019
1	Exposure	5	15	3	45											019
1	Exposure	6	12	2	135											019
1	Exposure	7	28	4	30											019
1	Exposure	8	1	1	150											019
1	Exposure	9	3	1	360											019
1	Exposure	10	7	1	315											019
1	Exposure	11	9	2	90											019
1	Exposure	12	10	2	210											019
1	Exposure	1	28	4	30											019
1	Exposure	2	18	3	180											019
1	Exposure	3	3	1	360											019
1	Exposure	4	15	3	45											019
1	Exposure	5	9	2	90											019
1	Exposure	6	21	3	270											019
1	Exposure	7	12	2	135											019
1	Exposure	8	26	4	225											019
1	Exposure	9	10	2	210											019
1	Exposure	10	23	4	300											019
1	Exposure	11	1	1	150											019
1	Exposure	12	7	1	315											019
1	Guessing	1	3	1	360	23	28	12					3	1		019
1	Guessing	2	18	3	180	1	26	23					18	1		019
1	Guessing	3	28	4	30	23	18	15					28	1		019
1	Guessing	4	12	2	135	18	9	7					12	1		019
1	Guessing	5	26	4	225	21	28	3					21	0		019
1	Guessing	6	21	3	270	23	1	12					21	1		019
1	Guessing	7	7	1	315	12	15	9					7	1		019
1	Guessing	8	23	4	300	12	15	1					23	1		019
1	Guessing	9	15	3	45	28	26	12					15	1		019
1	Guessing	10	10	2	210	3	26	9					10	1		019
1	Guessing	11	1	1	150	23	18	21					1	1		019
1	Guessing	12	9	2	90	26	10	15					9	1		019
1	Guessing	1	23	4	300	9	18	1					23	1		019
1	Guessing	2	9	2	90	26	7	28					9	1		019
1	Guessing	3	12	2	135	1	26	10					12	1		019
1	Guessing	4	1	1	150	9	18	26					1	1		019
1	Guessing	5	3	1	360	21	1	12					3	1		019
1	Guessing	6	7	1	315	18	3	1					7	1		019
1	Guessing	7	10	2	210	23	21	26					10	1		019
1	Guessing	8	15	3	45	9	23	28					15	1		019
1	Guessing	9	28	4	30	21	1	18					28	1		019
1	Guessing	10	21	3	270	23	3	1					21	1		019
1	Guessing	11	26	4	225	23	3	21					26	1		019
1	Guessing	12	18	3	180	3	23	15					18	1		019
1	Production	1	1	1	150									1	festoa	019
1	Production	2	21	3	270									1	guasuu	019
1	Production	3	23	4	300									0	wasui	019
1	Production	4	7	1	315									1	festui	019
1	Production	5	3	1	360									1	festii	019
1	Production	6	10	2	210									0	tupua	019
1	Production	7	15	3	45									1	guasoi	019
1	Production	8	9	2	90									1	tupoo	019
1	Production	9	18	3	180									1	guasaa	019
1	Production	10	28	4	30									0	wasiio	019
1	Production	11	12	2	135									1	tupoa	019
1	Production	12	26	4	225									0	wasau	019
1	Production	1	28	4	30									1	wasio	019
1	Production	2	10	2	210									1	tupaau	019
1	Production	3	7	1	315									1	festui	019
1	Production	4	26	4	225									1	wasua	019
1	Production	5	1	1	150									0	festoaa	019
1	Production	6	12	2	135									1	tupoa	019
1	Production	7	9	2	90									1	tupoo	019
1	Production	8	3	1	360									1	festii	019
1	Production	9	21	3	270									1	guasuu	019
1	Production	10	15	3	45									1	guasoi	019
1	Production	11	18	3	180									1	guasaa	019
1	Production	12	23	4	300									0	wasui	019
2	Exposure	1	14	2	180											019
2	Exposure	2	6	1	240											019
2	Exposure	3	20	3	315											019
2	Exposure	4	11	2	45											019
2	Exposure	5	16	3	135											019
2	Exposure	6	4	1	210											019
2	Exposure	7	5	1	60											019
2	Exposure	8	13	2	330											019
2	Exposure	9	8	2	270											019
2	Exposure	10	25	4	120											019
2	Exposure	11	19	3	240											019
2	Exposure	1	5	1	60											019
2	Exposure	2	13	2	330											019
2	Exposure	3	14	2	180											019
2	Exposure	4	20	3	315											019
2	Exposure	5	16	3	135											019
2	Exposure	6	25	4	120											019
2	Exposure	7	6	1	240											019
2	Exposure	8	19	3	240											019
2	Exposure	9	4	1	210											019
2	Exposure	10	11	2	45											019
2	Exposure	11	8	2	270											019
2	Guessing	1	20	3	315	11	6	8					20	1		019
2	Guessing	2	5	1	60	25	19	16					5	1		019
2	Guessing	3	16	3	135	8	6	20					16	1		019
2	Guessing	4	13	2	330	4	11	19					13	1		019
2	Guessing	5	14	2	180	11	20	4					14	1		019
2	Guessing	6	19	3	240	20	8	25					19	1		019
2	Guessing	7	8	2	270	25	14	4					8	1		019
2	Guessing	8	25	4	120	19	20	16					25	1		019
2	Guessing	9	11	2	45	25	4	6					11	1		019
2	Guessing	10	4	1	210	13	25	19					4	1		019
2	Guessing	11	6	1	240	25	5	14					6	1		019
2	Guessing	1	5	1	60	4	20	25					5	1		019
2	Guessing	2	13	2	330	4	14	19					13	1		019
2	Guessing	3	20	3	315	13	25	4					13	0		019
2	Guessing	4	16	3	135	6	5	8					16	1		019
2	Guessing	5	4	1	210	20	8	14					4	1		019
2	Guessing	6	25	4	120	16	20	19					25	1		019
2	Guessing	7	11	2	45	5	13	6					11	1		019
2	Guessing	8	19	3	240	8	16	6					19	1		019
