Language learnability experiment
Logfile written - 08/14/2019 11:11:30
Participant ID: 072
Language: S1
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	4	1	210											072
1	Exposure	2	25	4	120											072
1	Exposure	3	14	2	180											072
1	Exposure	4	21	3	270											072
1	Exposure	5	20	3	315											072
1	Exposure	6	9	2	90											072
1	Exposure	7	7	1	315											072
1	Exposure	8	28	4	30											072
1	Exposure	9	16	3	135											072
1	Exposure	10	26	4	225											072
1	Exposure	11	3	1	360											072
1	Exposure	12	10	2	210											072
1	Exposure	1	20	3	315											072
1	Exposure	2	26	4	225											072
1	Exposure	3	28	4	30											072
1	Exposure	4	10	2	210											072
1	Exposure	5	7	1	315											072
1	Exposure	6	16	3	135											072
1	Exposure	7	9	2	90											072
1	Exposure	8	25	4	120											072
1	Exposure	9	21	3	270											072
1	Exposure	10	3	1	360											072
1	Exposure	11	14	2	180											072
1	Exposure	12	4	1	210											072
1	Guessing	1	14	2	180	26	4	25					14	1		072
1	Guessing	2	25	4	120	26	4	21					26	0		072
1	Guessing	3	9	2	90	25	10	3					9	1		072
1	Guessing	4	16	3	135	9	20	4					20	0		072
1	Guessing	5	10	2	210	3	20	25					3	0		072
1	Guessing	6	26	4	225	7	10	4					7	0		072
1	Guessing	7	3	1	360	20	21	28					3	1		072
1	Guessing	8	28	4	30	26	10	25					28	1		072
1	Guessing	9	7	1	315	4	25	21					7	1		072
1	Guessing	10	4	1	210	10	28	16					16	0		072
1	Guessing	11	20	3	315	7	4	10					20	1		072
1	Guessing	12	21	3	270	4	14	20					14	0		072
1	Guessing	1	26	4	225	21	10	9					26	1		072
1	Guessing	2	3	1	360	25	9	26					3	1		072
1	Guessing	3	28	4	30	20	3	4					4	0		072
1	Guessing	4	16	3	135	21	9	14					14	0		072
1	Guessing	5	9	2	90	21	10	4					9	1		072
1	Guessing	6	10	2	210	20	14	9					20	0		072
1	Guessing	7	21	3	270	9	3	26					26	0		072
1	Guessing	8	7	1	315	9	14	4					7	1		072
1	Guessing	9	14	2	180	26	10	25					14	1		072
1	Guessing	10	4	1	210	7	3	28					28	0		072
1	Guessing	11	20	3	315	28	3	14					20	1		072
1	Guessing	12	25	4	120	21	10	4					25	1		072
1	Production	1	28	4	30									0	wafk	072
1	Production	2	10	2	210									0	moof	072
1	Production	3	16	3	135									0	kefgt	072
1	Production	4	7	1	315									1	goom	072
1	Production	5	9	2	90									1	moof	072
1	Production	6	20	3	315									0	sgeft	072
1	Production	7	25	4	120									0	skeft	072
1	Production	8	14	2	180									0	moof	072
1	Production	9	3	1	360									0	goom	072
1	Production	10	26	4	225									0	keft	072
1	Production	11	21	3	270									0	wiek	072
1	Production	12	4	1	210									0	goom	072
1	Production	1	3	1	360									0	moof	072
1	Production	2	10	2	210									0	muif	072
1	Production	3	20	3	315									0	kieg	072
1	Production	4	28	4	30									0	skeft	072
1	Production	5	14	2	180									0	puis	072
1	Production	6	26	4	225									0	pohuif	072
1	Production	7	21	3	270									0	kuif	072
1	Production	8	9	2	90									1	moof	072
1	Production	9	7	1	315									0	muif	072
1	Production	10	16	3	135									0	pohuif	072
1	Production	11	4	1	210									1	pohuif	072
1	Production	12	25	4	120									0	pohuif	072
2	Exposure	1	13	2	330											072
2	Exposure	2	8	2	270											072
2	Exposure	3	5	1	60											072
2	Exposure	4	6	1	240											072
2	Exposure	5	15	3	45											072
2	Exposure	6	1	1	150											072
2	Exposure	7	12	2	135											072
2	Exposure	8	18	3	180											072
2	Exposure	9	19	3	240											072
2	Exposure	10	23	4	300											072
2	Exposure	11	11	2	45											072
2	Exposure	1	5	1	60											072
