Language learnability experiment
Logfile written - 09/04/2019 11:14:36
Participant ID: 085
Language: S1
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	10	2	210											085
1	Exposure	2	25	4	120											085
1	Exposure	3	16	3	135											085
1	Exposure	4	26	4	225											085
1	Exposure	5	3	1	360											085
1	Exposure	6	7	1	315											085
1	Exposure	7	4	1	210											085
1	Exposure	8	9	2	90											085
1	Exposure	9	20	3	315											085
1	Exposure	10	28	4	30											085
1	Exposure	11	21	3	270											085
1	Exposure	12	14	2	180											085
1	Exposure	1	9	2	90											085
1	Exposure	2	4	1	210											085
1	Exposure	3	14	2	180											085
1	Exposure	4	28	4	30											085
1	Exposure	5	21	3	270											085
1	Exposure	6	3	1	360											085
1	Exposure	7	26	4	225											085
1	Exposure	8	25	4	120											085
1	Exposure	9	20	3	315											085
1	Exposure	10	10	2	210											085
1	Exposure	11	16	3	135											085
1	Exposure	12	7	1	315											085
1	Guessing	1	16	3	135	20	7	26					16	1		085
1	Guessing	2	28	4	30	9	21	20					21	0		085
1	Guessing	3	9	2	90	16	26	21					9	1		085
1	Guessing	4	3	1	360	16	28	14					3	1		085
1	Guessing	5	4	1	210	16	7	14					4	1		085
1	Guessing	6	10	2	210	3	26	25					25	0		085
1	Guessing	7	14	2	180	7	28	25					14	1		085
1	Guessing	8	20	3	315	9	7	10					20	1		085
1	Guessing	9	26	4	225	4	28	14					26	1		085
1	Guessing	10	21	3	270	28	14	4					4	0		085
1	Guessing	11	7	1	315	20	9	21					7	1		085
1	Guessing	12	25	4	120	4	21	7					25	1		085
1	Guessing	1	25	4	120	4	26	9					25	1		085
1	Guessing	2	14	2	180	3	25	4					14	1		085
1	Guessing	3	4	1	210	16	9	20					4	1		085
1	Guessing	4	28	4	30	9	4	10					28	1		085
1	Guessing	5	7	1	315	3	20	10					7	1		085
1	Guessing	6	3	1	360	25	21	20					25	0		085
1	Guessing	7	20	3	315	7	16	14					20	1		085
1	Guessing	8	10	2	210	9	4	25					10	1		085
1	Guessing	9	21	3	270	7	26	28					21	1		085
1	Guessing	10	16	3	135	26	21	25					16	1		085
1	Guessing	11	26	4	225	14	3	28					26	1		085
1	Guessing	12	9	2	90	14	25	7					14	0		085
1	Production	1	25	4	120									0	huipt	085
1	Production	2	28	4	30									0	wofk	085
1	Production	3	9	2	90									1	moof	085
1	Production	4	10	2	210									0	keuw	085
1	Production	5	16	3	135									1	spuut	085
1	Production	6	7	1	315									1	goom	085
1	Production	7	26	4	225									0	wafk	085
1	Production	8	20	3	315									0	sgift	085
1	Production	9	14	2	180									0	moof	085
1	Production	10	4	1	210									0	spigt	085
1	Production	11	3	1	360									0	spigt	085
1	Production	12	21	3	270									0	spigt	085
1	Production	1	20	3	315									0	keuw	085
1	Production	2	3	1	360									0	keuw	085
1	Production	3	7	1	315									1	goom	085
1	Production	4	4	1	210									0	pohuim	085
1	Production	5	21	3	270									0	keuw	085
1	Production	6	26	4	225									0	want	085
1	Production	7	28	4	30									0	wafk	085
1	Production	8	9	2	90									1	moof	085
1	Production	9	16	3	135									1	spuut	085
1	Production	10	14	2	180									1	muif	085
