Language learnability experiment																
Logfile written - 05/15/2019 09:44:55																
Participant ID: 040																
Language: B2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	26	4	270											40
1	Exposure	2	9	2	45											40
1	Exposure	3	6	1	360											40
1	Exposure	4	23	4	135											40
1	Exposure	5	24	4	210											40
1	Exposure	6	8	2	120											40
1	Exposure	7	11	2	300											40
1	Exposure	8	21	3	240											40
1	Exposure	9	16	3	180											40
1	Exposure	10	4	1	90											40
1	Exposure	11	15	3	60											40
1	Exposure	12	5	1	300											40
1	Exposure	1	21	3	240											40
1	Exposure	2	4	1	90											40
1	Exposure	3	23	4	135											40
1	Exposure	4	16	3	180											40
1	Exposure	5	6	1	360											40
1	Exposure	6	15	3	60											40
1	Exposure	7	11	2	300											40
1	Exposure	8	24	4	210											40
1	Exposure	9	8	2	120											40
1	Exposure	10	26	4	270											40
1	Exposure	11	5	1	300											40
1	Exposure	12	9	2	45											40
1	Guessing	1	11	2	300	9	16	15					11	1		40
1	Guessing	2	23	4	135	21	5	8					23	1		40
1	Guessing	3	8	2	120	5	16	15					8	1		40
1	Guessing	4	24	4	210	15	8	9					24	1		40
1	Guessing	5	6	1	360	5	8	24					6	1		40
1	Guessing	6	16	3	180	21	4	23					21	0		40
1	Guessing	7	4	1	90	5	16	15					5	0		40
1	Guessing	8	5	1	300	15	9	8					5	1		40
1	Guessing	9	9	2	45	4	24	5					9	1		40
1	Guessing	10	15	3	60	8	21	4					8	0		40
1	Guessing	11	21	3	240	4	9	11					21	1		40
1	Guessing	12	26	4	270	8	11	4					26	1		40
1	Guessing	1	8	2	120	21	5	15					5	0		40
1	Guessing	2	15	3	60	4	26	6					15	1		40
1	Guessing	3	11	2	300	16	26	21					11	1		40
1	Guessing	4	5	1	300	8	24	26					24	0		40
1	Guessing	5	9	2	45	16	23	5					9	1		40
1	Guessing	6	16	3	180	4	8	15					8	0		40
1	Guessing	7	6	1	360	4	15	16					4	0		40
1	Guessing	8	4	1	90	5	9	26					5	0		40
1	Guessing	9	23	4	135	5	16	24					23	1		40
1	Guessing	10	26	4	270	6	5	21					26	1		40
1	Guessing	11	21	3	240	16	4	8					8	0		40
1	Guessing	12	24	4	210	26	23	6					23	0		40
1	Production	1	21	3	240									0	gntuu	40
1	Production	2	11	2	300									0	sketsuu	40
