Language learnability experiment																
Logfile written - 09/06/2019 10:51:15																
Participant ID: 089																
Language: B3																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	25	4	45											89
1	Exposure	2	15	3	60											89
1	Exposure	3	17	3	315											89
1	Exposure	4	9	2	45											89
1	Exposure	5	8	2	120											89
1	Exposure	6	24	4	210											89
1	Exposure	7	21	3	240											89
1	Exposure	8	6	1	360											89
1	Exposure	9	26	4	270											89
1	Exposure	10	4	1	90											89
1	Exposure	11	5	1	300											89
1	Exposure	12	13	2	180											89
1	Exposure	1	9	2	45											89
1	Exposure	2	21	3	240											89
1	Exposure	3	5	1	300											89
1	Exposure	4	4	1	90											89
1	Exposure	5	26	4	270											89
1	Exposure	6	15	3	60											89
1	Exposure	7	8	2	120											89
1	Exposure	8	6	1	360											89
1	Exposure	9	13	2	180											89
1	Exposure	10	25	4	45											89
1	Exposure	11	17	3	315											89
1	Exposure	12	24	4	210											89
1	Guessing	1	4	1	90	13	17	9					4	1		89
1	Guessing	2	21	3	240	26	25	6					26	0		89
1	Guessing	3	6	1	360	25	15	4					6	1		89
1	Guessing	4	15	3	60	5	26	8					15	1		89
1	Guessing	5	9	2	45	21	26	4					26	0		89
1	Guessing	6	5	1	300	9	24	8					8	0		89
1	Guessing	7	17	3	315	15	24	13					13	0		89
1	Guessing	8	26	4	270	13	4	24					4	0		89
1	Guessing	9	8	2	120	17	5	15					8	1		89
1	Guessing	10	25	4	45	13	15	17					25	1		89
1	Guessing	11	13	2	180	25	5	6					6	0		89
1	Guessing	12	24	4	210	5	26	25					24	1		89
1	Guessing	1	8	2	120	21	15	13					8	1		89
1	Guessing	2	17	3	315	4	13	26					17	1		89
1	Guessing	3	25	4	45	4	21	13					13	0		89
1	Guessing	4	26	4	270	5	6	4					26	1		89
1	Guessing	5	4	1	90	6	21	17					4	1		89
1	Guessing	6	6	1	360	8	9	15					9	0		89
1	Guessing	7	15	3	60	4	13	9					15	1		89
1	Guessing	8	24	4	210	26	17	4					4	0		89
1	Guessing	9	13	2	180	8	26	6					13	1		89
1	Guessing	10	21	3	240	4	17	24					4	0		89
