Language learnability experiment
Logfile written - 05/24/2019 09:01:24
Participant ID: 048
Language: B1
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	12	2	30											048
1	Exposure	2	20	3	240											048
1	Exposure	3	22	4	60											048
1	Exposure	4	19	3	135											048
1	Exposure	5	1	1	210											048
1	Exposure	6	9	2	270											048
1	Exposure	7	23	4	360											048
1	Exposure	8	7	1	135											048
1	Exposure	9	14	2	120											048
1	Exposure	10	17	3	315											048
1	Exposure	11	3	1	90											048
1	Exposure	12	24	4	180											048
1	Exposure	1	20	3	240											048
1	Exposure	2	12	2	30											048
1	Exposure	3	9	2	270											048
1	Exposure	4	19	3	135											048
1	Exposure	5	1	1	210											048
1	Exposure	6	7	1	135											048
1	Exposure	7	3	1	90											048
1	Exposure	8	24	4	180											048
1	Exposure	9	17	3	315											048
1	Exposure	10	23	4	360											048
1	Exposure	11	22	4	60											048
1	Exposure	12	14	2	120											048
1	Guessing	1	1	1	210	12	20	19					1	1		048
1	Guessing	2	12	2	30	14	24	22					22	0		048
1	Guessing	3	14	2	120	22	1	20					14	1		048
1	Guessing	4	9	2	270	24	3	7					9	1		048
1	Guessing	5	22	4	60	20	24	17					22	1		048
1	Guessing	6	20	3	240	14	22	19					20	1		048
1	Guessing	7	19	3	135	9	3	12					19	1		048
1	Guessing	8	7	1	135	17	12	3					7	1		048
1	Guessing	9	23	4	360	19	24	3					23	1		048
1	Guessing	10	24	4	180	12	20	9					24	1		048
1	Guessing	11	17	3	315	22	9	23					17	1		048
1	Guessing	12	3	1	90	22	23	14					3	1		048
1	Guessing	1	3	1	90	17	14	7					3	1		048
1	Guessing	2	14	2	120	3	23	9					14	1		048
1	Guessing	3	1	1	210	22	9	3					1	1		048
1	Guessing	4	17	3	315	12	9	24					17	1		048
1	Guessing	5	19	3	135	12	24	9					19	1		048
1	Guessing	6	20	3	240	3	23	19					20	1		048
1	Guessing	7	9	2	270	3	22	23					9	1		048
1	Guessing	8	22	4	60	1	23	12					22	1		048
1	Guessing	9	12	2	30	24	23	9					12	1		048
1	Guessing	10	24	4	180	12	17	23					24	1		048
1	Guessing	11	7	1	135	24	1	14					7	1		048
1	Guessing	12	23	4	360	17	24	3					23	1		048
1	Production	1	12	2	30									1	seefe	048
1	Production	2	9	2	270									1	pooti	048
1	Production	3	19	3	135									1	mimi	048
1	Production	4	24	4	180									1	pt	048
1	Production	5	3	1	90									1	hiu	048
1	Production	6	1	1	210									1	ha-ia	048
1	Production	7	7	1	135									1	ahma	048
1	Production	8	17	3	315									1	maima	048
1	Production	9	23	4	360									1	pepepe	048
1	Production	10	20	3	240									1	koi	048
1	Production	11	14	2	120									1	ftio	048
1	Production	12	22	4	60									1	kite	048
1	Production	1	1	1	210									1	ha-ia	048
1	Production	2	7	1	135									1	ahma	048
1	Production	3	22	4	60									1	kite	048
1	Production	4	3	1	90									1	hiu	048
1	Production	5	12	2	30									1	seefe	048
1	Production	6	17	3	315									1	maima	048
1	Production	7	24	4	180									1	pt	048
1	Production	8	19	3	135									1	mimi	048
1	Production	9	9	2	270									1	pooti	048
1	Production	10	14	2	120									1	ftio	048
1	Production	11	23	4	360									1	pepepe	048
1	Production	12	20	3	240									1	koi	048
2	Exposure	1	4	1	330											048
2	Exposure	2	5	1	30											048
2	Exposure	3	25	4	315											048
2	Exposure	4	27	4	120											048
2	Exposure	5	16	3	45											048
2	Exposure	6	11	2	330											048
2	Exposure	7	6	1	300											048
2	Exposure	8	10	2	150											048
2	Exposure	9	28	4	225											048
2	Exposure	10	21	3	360											048
2	Exposure	11	2	1	270											048
2	Exposure	1	27	4	120											048
2	Exposure	2	25	4	315											048
2	Exposure	3	21	3	360											048
2	Exposure	4	28	4	225											048
2	Exposure	5	5	1	30											048
2	Exposure	6	4	1	330											048
2	Exposure	7	16	3	45											048
2	Exposure	8	11	2	330											048
2	Exposure	9	2	1	270											048
2	Exposure	10	10	2	150											048
2	Exposure	11	6	1	300											048
2	Guessing	1	4	1	330	25	27	28					4	1		048
2	Guessing	2	21	3	360	16	27	2					21	1		048
2	Guessing	3	10	2	150	6	25	4					10	1		048
2	Guessing	4	25	4	315	16	5	27					25	1		048
2	Guessing	5	16	3	45	28	25	5					16	1		048
2	Guessing	6	6	1	300	11	2	4					4	0		048
2	Guessing	7	2	1	270	5	27	6					2	1		048
2	Guessing	8	28	4	225	4	16	5					28	1		048
2	Guessing	9	11	2	330	4	2	27					11	1		048
2	Guessing	10	27	4	120	11	2	28					27	1		048
2	Guessing	11	5	1	30	25	16	6					5	1		048
2	Guessing	1	2	1	270	5	4	27					2	1		048
2	Guessing	2	25	4	315	10	6	4					25	1		048
2	Guessing	3	11	2	330	27	2	5					11	1		048
2	Guessing	4	27	4	120	25	6	21					27	1		048
2	Guessing	5	6	1	300	2	10	27					6	1		048
2	Guessing	6	5	1	30	21	2	6					5	1		048
2	Guessing	7	28	4	225	5	10	4					28	1		048
2	Guessing	8	21	3	360	4	6	5					21	1		048
2	Guessing	9	4	1	330	2	6	25					4	1		048
2	Guessing	10	16	3	45	6	21	2					16	1		048
2	Guessing	11	10	2	150	21	27	11					10	1		048
2	Production	1	6	1	300									1	fak-toe	048
2	Production	2	21	3	360									1	tk-a	048
2	Production	3	2	1	270									1	swaa	048
2	Production	4	16	3	45									1	fiti	048
2	Production	5	28	4	225									1	gtgt	048
2	Production	6	10	2	150									1	hehi	048
2	Production	7	11	2	330									0	wakta	048
2	Production	8	4	1	330									0	fak-toe	048
2	Production	9	5	1	30									1	ghaia	048
2	Production	10	27	4	120									1	ftft	048
2	Production	11	25	4	315									1	fik	048
2	Production	1	11	2	330									1	wak-ta	048
2	Production	2	6	1	300									1	fak-toe	048
2	Production	3	4	1	330									1	noni	048
2	Production	4	16	3	45									1	fiti	048
2	Production	5	21	3	360									0	t-ka	048
2	Production	6	2	1	270									1	swaa	048
2	Production	7	25	4	315									1	fik	048
2	Production	8	28	4	225									1	gtgt	048
2	Production	9	27	4	120									1	ftft	048
2	Production	10	5	1	30									1	ghaia	048
2	Production	11	10	2	150									1	hehi	048
3	Exposure	1	21	3	360											048
3	Exposure	2	20	3	240											048
3	Exposure	3	9	2	270											048
3	Exposure	4	16	3	45											048
3	Exposure	5	2	1	270											048
3	Exposure	6	27	4	120											048
3	Exposure	7	1	1	210											048
3	Exposure	8	17	3	315											048
3	Exposure	9	10	2	150											048
3	Exposure	10	12	2	30											048
3	Exposure	11	5	1	30											048
3	Exposure	12	14	2	120											048
3	Exposure	13	11	2	330											048
3	Exposure	14	24	4	180											048
3	Exposure	15	4	1	330											048
3	Exposure	16	22	4	60											048
3	Exposure	17	6	1	300											048
3	Exposure	18	3	1	90											048
