Language learnability experiment
Logfile written - 06/27/2019 11:02:38
Participant ID: 059
Language: B1
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	23	4	360											059
1	Exposure	2	9	2	270											059
1	Exposure	3	1	1	210											059
1	Exposure	4	20	3	240											059
1	Exposure	5	7	1	135											059
1	Exposure	6	22	4	60											059
1	Exposure	7	17	3	315											059
1	Exposure	8	12	2	30											059
1	Exposure	9	3	1	90											059
1	Exposure	10	14	2	120											059
1	Exposure	11	19	3	135											059
1	Exposure	12	24	4	180											059
1	Exposure	1	23	4	360											059
1	Exposure	2	9	2	270											059
1	Exposure	3	14	2	120											059
1	Exposure	4	3	1	90											059
1	Exposure	5	12	2	30											059
1	Exposure	6	20	3	240											059
1	Exposure	7	1	1	210											059
1	Exposure	8	22	4	60											059
1	Exposure	9	19	3	135											059
1	Exposure	10	17	3	315											059
1	Exposure	11	7	1	135											059
1	Exposure	12	24	4	180											059
1	Guessing	1	23	4	360	22	17	3					23	1		059
1	Guessing	2	1	1	210	3	12	23					1	1		059
1	Guessing	3	24	4	180	19	23	9					24	1		059
1	Guessing	4	19	3	135	22	12	7					19	1		059
1	Guessing	5	7	1	135	3	17	12					7	1		059
1	Guessing	6	22	4	60	24	19	23					22	1		059
1	Guessing	7	9	2	270	19	23	12					9	1		059
1	Guessing	8	17	3	315	20	3	14					17	1		059
1	Guessing	9	20	3	240	1	9	24					20	1		059
1	Guessing	10	14	2	120	19	1	20					19	0		059
1	Guessing	11	12	2	30	20	24	22					12	1		059
1	Guessing	12	3	1	90	22	24	17					3	1		059
1	Guessing	1	22	4	60	1	24	17					22	1		059
1	Guessing	2	3	1	90	24	14	17					14	0		059
1	Guessing	3	19	3	135	12	24	14					19	1		059
1	Guessing	4	9	2	270	12	3	24					9	1		059
1	Guessing	5	1	1	210	19	22	3					1	1		059
1	Guessing	6	23	4	360	22	1	9					23	1		059
1	Guessing	7	14	2	120	19	3	23					3	0		059
1	Guessing	8	20	3	240	9	17	24					20	1		059
1	Guessing	9	7	1	135	14	9	12					7	1		059
1	Guessing	10	12	2	30	1	23	17					12	1		059
1	Guessing	11	17	3	315	9	20	7					17	1		059
