Language learnability experiment																
Logfile written - 05/17/2019 08:48:40																
Participant ID: 043																
Language: B3																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	24	4	210											43
1	Exposure	2	9	2	45											43
1	Exposure	3	21	3	240											43
1	Exposure	4	13	2	180											43
1	Exposure	5	4	1	90											43
1	Exposure	6	15	3	60											43
1	Exposure	7	5	1	300											43
1	Exposure	8	8	2	120											43
1	Exposure	9	6	1	360											43
1	Exposure	10	25	4	45											43
1	Exposure	11	17	3	315											43
1	Exposure	12	26	4	270											43
1	Exposure	1	24	4	210											43
1	Exposure	2	5	1	300											43
1	Exposure	3	26	4	270											43
1	Exposure	4	21	3	240											43
1	Exposure	5	15	3	60											43
1	Exposure	6	4	1	90											43
1	Exposure	7	6	1	360											43
1	Exposure	8	25	4	45											43
1	Exposure	9	8	2	120											43
1	Exposure	10	17	3	315											43
1	Exposure	11	13	2	180											43
1	Exposure	12	9	2	45											43
1	Guessing	1	24	4	210	6	26	15					24	1		43
1	Guessing	2	15	3	60	24	25	9					15	1		43
1	Guessing	3	5	1	300	13	24	15					5	1		43
1	Guessing	4	6	1	360	13	5	17					6	1		43
1	Guessing	5	26	4	270	21	8	24					26	1		43
1	Guessing	6	21	3	240	26	24	8					21	1		43
1	Guessing	7	13	2	180	24	9	21					13	1		43
1	Guessing	8	17	3	315	9	25	13					17	1		43
1	Guessing	9	25	4	45	4	17	5					25	1		43
1	Guessing	10	8	2	120	21	17	24					21	0		43
1	Guessing	11	4	1	90	25	13	24					4	1		43
1	Guessing	12	9	2	45	4	13	26					9	1		43
1	Guessing	1	6	1	360	13	21	15					6	1		43
1	Guessing	2	25	4	45	8	13	15					25	1		43
1	Guessing	3	5	1	300	6	17	21					5	1		43
1	Guessing	4	13	2	180	5	25	17					17	0		43
1	Guessing	5	26	4	270	4	21	17					26	1		43
1	Guessing	6	17	3	315	13	24	26					17	1		43
1	Guessing	7	9	2	45	4	24	8					9	1		43
1	Guessing	8	24	4	210	4	17	13					24	1		43
1	Guessing	9	21	3	240	6	4	25					21	1		43
1	Guessing	10	8	2	120	5	13	21					21	0		43
1	Guessing	11	15	3	60	25	26	21					15	1		43
1	Guessing	12	4	1	90	17	5	8					4	1		43
1	Production	1	15	3	60									0	koemski	43
1	Production	2	8	2	120									0	pnuukaa	43
1	Production	3	25	4	45									0	woeiko	43
1	Production	4	24	4	210									0	woesituk	43
1	Production	5	26	4	270									0	woeisik	43
1	Production	6	4	1	90									0	momenski	43
1	Production	7	9	2	45									0	kome	43
1	Production	8	13	2	180									0	pnuunik	43
1	Production	9	6	1	360									0	momenska	43
1	Production	10	5	1	300									0	momensth	43
1	Production	11	17	3	315									0	koemsk	43
1	Production	12	21	3	240									1	koemetuk	43
1	Production	1	8	2	120									0	pnuunska	43
1	Production	2	4	1	90									1	mometki	43
1	Production	3	21	3	240									0	koeietuk	43
1	Production	4	17	3	315									0	kometuk	43
1	Production	5	9	2	45									0	pnuunth	43
1	Production	6	25	4	45									0	woeiko	43
1	Production	7	26	4	270									0	woeisik	43
1	Production	8	24	4	210									0	woeituk	43
1	Production	9	5	1	300									0	momentuk	43
1	Production	10	15	3	60									0	koemeuk	43
1	Production	11	6	1	360									0	mometh	43
1	Production	12	13	2	180									0	koemeuk	43
2	Exposure	1	23	4	135											43
2	Exposure	2	11	2	300											43
2	Exposure	3	16	3	180											43
2	Exposure	4	22	4	90											43
2	Exposure	5	10	2	225											43
2	Exposure	6	7	1	240											43
2	Exposure	7	14	2	330											43
2	Exposure	8	2	1	30											43
2	Exposure	9	1	1	150											43
2	Exposure	10	3	1	210											43
2	Exposure	11	28	4	330											43
2	Exposure	1	2	1	30											43
2	Exposure	2	16	3	180											43
2	Exposure	3	22	4	90											43
2	Exposure	4	3	1	210											43
2	Exposure	5	23	4	135											43
2	Exposure	6	28	4	330											43
2	Exposure	7	7	1	240											43
2	Exposure	8	1	1	150											43
2	Exposure	9	11	2	300											43
2	Exposure	10	14	2	330											43
2	Exposure	11	10	2	225											43
2	Guessing	1	22	4	90	1	2	16					22	1		43
2	Guessing	2	3	1	210	23	11	7					7	0		43
2	Guessing	3	2	1	30	28	11	16					2	1		43
2	Guessing	4	23	4	135	10	28	16					23	1		43
2	Guessing	5	1	1	150	11	16	28					1	1		43
2	Guessing	6	16	3	180	14	3	2					16	1		43
2	Guessing	7	7	1	240	3	22	1					3	0		43
2	Guessing	8	14	2	330	1	10	7					14	1		43
2	Guessing	9	28	4	330	10	7	1					28	1		43
2	Guessing	10	10	2	225	1	11	23					11	0		43
2	Guessing	11	11	2	300	23	14	10					11	1		43
2	Guessing	1	10	2	225	14	3	16					10	1		43
2	Guessing	2	7	1	240	11	1	23					7	1		43
2	Guessing	3	14	2	330	3	11	1					11	0		43
2	Guessing	4	22	4	90	7	10	23					23	0		43
2	Guessing	5	2	1	30	28	10	23					2	1		43
2	Guessing	6	23	4	135	22	2	11					23	1		43
2	Guessing	7	1	1	150	7	10	3					3	0		43
2	Guessing	8	11	2	300	7	23	10					11	1		43
2	Guessing	9	28	4	330	10	22	11					22	0		43
2	Guessing	10	3	1	210	11	16	23					3	1		43
2	Guessing	11	16	3	180	22	14	23					16	1		43
2	Production	1	22	4	90									0	mometiki	43
2	Production	2	2	1	30									0	mometiuk	43
2	Production	3	11	2	300									0	pnuunko	43
2	Production	4	3	1	210									0	mometo	43
2	Production	5	10	2	225									1	pnuunok	43
2	Production	6	28	4	330									0	woeiik	43
2	Production	7	23	4	135									0	woeft	43
2	Production	8	1	1	150									0	mometu	43
2	Production	9	16	3	180									1	oe	43
2	Production	10	7	1	240									0	momife	43
2	Production	11	14	2	330									0	pnuunik	43
2	Production	1	14	2	330									0	pnuunki	43
2	Production	2	28	4	330									0	woesuk	43
2	Production	3	1	1	150									0	mometik	43
2	Production	4	11	2	300									0	pnuunik	43
2	Production	5	16	3	180									1	oe	43
2	Production	6	10	2	225									0	pnuunfe	43
2	Production	7	23	4	135									1	woesiku	43
2	Production	8	3	1	210									1	mometfe	43
2	Production	9	2	1	30									0	momenth	43
2	Production	10	7	1	240									0	mometuk	43
2	Production	11	22	4	90									0	woeiik	43
3	Exposure	1	28	4	330											43
3	Exposure	2	13	2	180											43
3	Exposure	3	14	2	330											43
3	Exposure	4	5	1	300											43
3	Exposure	5	22	4	90											43
3	Exposure	6	6	1	360											43
3	Exposure	7	2	1	30											43
3	Exposure	8	9	2	45											43
3	Exposure	9	3	1	210											43
3	Exposure	10	24	4	210											43
3	Exposure	11	11	2	300											43
3	Exposure	12	10	2	225											43
3	Exposure	13	7	1	240											43
3	Exposure	14	8	2	120											43
3	Exposure	15	25	4	45											43
3	Exposure	16	21	3	240											43
3	Exposure	17	16	3	180											43
3	Exposure	18	4	1	90											43
3	Exposure	19	17	3	315											43
3	Exposure	20	26	4	270											43
3	Exposure	21	15	3	60											43
3	Exposure	22	1	1	150											43
3	Exposure	23	23	4	135											43
3	Guessing	1	23	4	135	13	17	9	10	22	6	4	23	1		43
3	Guessing	2	5	1	300	26	28	8	1	15	24	6	5	1		43
3	Guessing	3	10	2	225	28	21	9	4	8	11	17	10	1		43
3	Guessing	4	22	4	90	10	14	26	15	8	21	28	22	1		43
3	Guessing	5	4	1	90	23	5	3	8	21	16	6	4	1		43
3	Guessing	6	2	1	30	16	5	24	6	9	3	26	2	1		43
3	Guessing	7	21	3	240	17	1	25	5	13	10	9	21	1		43
3	Guessing	8	17	3	315	7	2	15	9	28	11	1	17	1		43
3	Guessing	9	13	2	180	8	26	7	21	2	23	24	13	1		43
3	Guessing	10	8	2	120	28	5	24	7	13	2	22	8	1		43
3	Guessing	11	6	1	360	23	9	13	11	17	22	10	6	1		43
3	Guessing	12	9	2	45	2	17	23	25	6	11	21	9	1		43
3	Guessing	13	24	4	210	11	7	14	6	4	10	25	25	0		43
3	Guessing	14	3	1	210	7	9	5	16	4	23	24	24	0		43
3	Guessing	15	7	1	240	16	26	2	28	15	25	11	7	1		43
3	Guessing	16	26	4	270	8	3	22	5	7	6	1	26	1		43
3	Guessing	17	11	2	300	14	17	23	25	2	21	3	11	1		43
3	Guessing	18	28	4	330	24	14	3	26	17	25	13	28	1		43
3	Guessing	19	14	2	330	17	1	5	3	10	16	26	14	1		43
3	Guessing	20	1	1	150	4	10	6	22	5	23	16	1	1		43
3	Guessing	21	25	4	45	14	7	24	26	11	17	4	25	1		43
3	Guessing	22	15	3	60	23	25	24	11	21	3	17	15	1		43
3	Guessing	23	16	3	180	5	9	6	28	4	25	1	16	1		43
3	Production	1	11	2	300									0	punuunth	43
3	Production	2	17	3	315									0	pnuuntuk	43
3	Production	3	10	2	225									1	pnuunok	43
3	Production	4	5	1	300									1	mometuk	43
3	Production	5	14	2	330									0	pnuuntuk	43
3	Production	6	26	4	270									0	woeiik	43
3	Production	7	15	3	60									1	kome	43
3	Production	8	21	3	240									0	koemuk	43
3	Production	9	23	4	135									0	woeiku	43
3	Production	10	3	1	210									0	momeuk	43
3	Production	11	2	1	30									1	mometko	43
3	Production	12	1	1	150									0	mometh	43
3	Production	13	22	4	90									0	woesiik	43
3	Production	14	4	1	90									0	momeik	43
3	Production	15	25	4	45									0	woeiko	43
3	Production	16	13	2	180									0	pnuunaa	43
3	Production	17	9	2	45									0	kome	43
3	Production	18	7	1	240									0	mometuk	43
3	Production	19	8	2	120									0	pnuunok	43
3	Production	20	28	4	330									0	woesith	43
3	Production	21	24	4	210									0	woesife	43
3	Production	22	6	1	360									0	momet	43
3	Production	23	16	3	180									0	komeuk	43
5	MemorizationTest	1	28	4	330									0	woesituk	43
5	MemorizationTest	2	4	1	90									0	momesik	43
5	MemorizationTest	3	22	4	90									0	woeiik	43
5	MemorizationTest	4	16	3	180									1	oe	43
5	MemorizationTest	5	1	1	150									0	momeft	43
5	MemorizationTest	6	21	3	240									0	kometuk	43
5	MemorizationTest	7	2	1	30									0	momeok	43
5	MemorizationTest	8	26	4	270									0	woeiik	43
5	MemorizationTest	9	8	2	120									0	pnuunth	43
5	MemorizationTest	10	23	4	135									0	woeiku	43
5	MemorizationTest	11	14	2	330									0	pnuunko	43
5	MemorizationTest	12	25	4	45									1	woesiko	43
5	MemorizationTest	13	11	2	300									0	pnuuntuk	43
5	MemorizationTest	14	15	3	60									0	komeko	43
5	MemorizationTest	15	24	4	210									0	woesiuk	43
5	MemorizationTest	16	17	3	315									0	pnuuntuk	43
5	MemorizationTest	17	10	2	225									0	komeok	43
5	MemorizationTest	18	6	1	360									0	mometh	43
5	MemorizationTest	19	5	1	300									1	mometuk	43
5	MemorizationTest	20	9	2	45									0	pnuunok	43
5	MemorizationTest	21	7	1	240									0	momeok	43
5	MemorizationTest	22	3	1	210									1	mometfe	43
5	MemorizationTest	23	13	2	180									1	pnuunaaa	43
5	RegularizationTest	1	30	1	315										mometuk	43
5	RegularizationTest	2	32	2	60										pnuunok	43
5	RegularizationTest	3	35	4	225										woesiok	43
5	RegularizationTest	4	34	3	150										kometh	43
5	RegularizationTest	5	20	3	120										koemeth	43
5	RegularizationTest	6	27	4	60										woesiko	43
5	RegularizationTest	7	29	1	135										mometh	43
5	RegularizationTest	8	36	4	360										mometh	43
5	RegularizationTest	9	33	3	150										pnuunth	43
5	RegularizationTest	10	12	2	270										pnuunik	43
5	RegularizationTest	11	19	3	30										pnuunko	43
5	RegularizationTest	12	31	2	360										pnuune	43
5	RegularizationTest	13	18	3	225										pnuunfe	43
