Language learnability experiment																
Logfile written - 05/06/2019 13:09:26																
Participant ID: 012																
Language: S2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	24	4	210											12
1	Exposure	2	9	2	45											12
1	Exposure	3	1	1	150											12
1	Exposure	4	23	4	135											12
1	Exposure	5	4	1	90											12
1	Exposure	6	10	2	225											12
1	Exposure	7	26	4	270											12
1	Exposure	8	15	3	60											12
1	Exposure	9	11	2	300											12
1	Exposure	10	6	1	360											12
1	Exposure	11	17	3	315											12
1	Exposure	12	16	3	180											12
1	Exposure	1	23	4	135											12
1	Exposure	2	11	2	300											12
1	Exposure	3	17	3	315											12
1	Exposure	4	4	1	90											12
1	Exposure	5	1	1	150											12
1	Exposure	6	9	2	45											12
1	Exposure	7	6	1	360											12
1	Exposure	8	26	4	270											12
1	Exposure	9	15	3	60											12
1	Exposure	10	10	2	225											12
1	Exposure	11	24	4	210											12
1	Exposure	12	16	3	180											12
1	Guessing	1	11	2	300	10	16	24					11	1		12
1	Guessing	2	4	1	90	17	11	24					4	1		12
1	Guessing	3	17	3	315	1	10	23					23	0		12
1	Guessing	4	23	4	135	26	15	9					9	0		12
1	Guessing	5	1	1	150	9	11	26					26	0		12
1	Guessing	6	9	2	45	23	1	6					6	0		12
1	Guessing	7	16	3	180	1	26	4					4	0		12
1	Guessing	8	26	4	270	15	24	10					26	1		12
1	Guessing	9	6	1	360	10	15	11					11	0		12
1	Guessing	10	15	3	60	16	10	26					15	1		12
1	Guessing	11	24	4	210	15	11	26					11	0		12
1	Guessing	12	10	2	225	23	9	26					10	1		12
1	Guessing	1	10	2	225	4	26	17					10	1		12
1	Guessing	2	16	3	180	24	4	15					4	0		12
1	Guessing	3	26	4	270	17	23	4					26	1		12
1	Guessing	4	4	1	90	1	23	10					4	1		12
1	Guessing	5	1	1	150	17	15	4					1	1		12
1	Guessing	6	23	4	135	16	1	10					23	1		12
1	Guessing	7	24	4	210	11	10	6					24	1		12
1	Guessing	8	9	2	45	6	4	24					9	1		12
1	Guessing	9	11	2	300	24	15	26					11	1		12
1	Guessing	10	15	3	60	4	17	9					15	1		12
1	Guessing	11	6	1	360	4	15	24					4	0		12
1	Guessing	12	17	3	315	23	9	4					9	0		12
1	Production	1	15	3	60									1	weii	12
1	Production	2	9	2	45									0	swegia	12
1	Production	3	4	1	90									1	kioa	12
1	Production	4	17	3	315									0	swega	12
1	Production	5	1	1	150									1	kiona	12
1	Production	6	16	3	180									0	koa	12
1	Production	7	11	2	300									0	swegia	12
1	Production	8	26	4	270									0	kiona	12
1	Production	9	23	4	135									0	swega	12
1	Production	10	10	2	225									0	swei	12
1	Production	11	24	4	210									0	kione	12
1	Production	12	6	1	360									0	kione	12
1	Production	1	1	1	150									1	kiona	12
1	Production	2	17	3	315									0	swega	12
1	Production	3	11	2	300									0	swega	12
1	Production	4	16	3	180									1	kione	12
1	Production	5	10	2	225									0	wegia	12
1	Production	6	26	4	270									1	kion	12
1	Production	7	23	4	135									1	wega	12
1	Production	8	24	4	210									1	wegia	12
1	Production	9	6	1	360									1	kion	12
1	Production	10	9	2	45									0	sweii	12
1	Production	11	15	3	60									0	sweii	12
1	Production	12	4	1	90									1	kioa	12
2	Exposure	1	13	2	180											12
2	Exposure	2	7	1	240											12
2	Exposure	3	22	4	90											12
2	Exposure	4	28	4	330											12
2	Exposure	5	2	1	30											12
2	Exposure	6	21	3	240											12
2	Exposure	7	14	2	330											12
2	Exposure	8	8	2	120											12
2	Exposure	9	3	1	210											12
2	Exposure	10	25	4	45											12
2	Exposure	11	5	1	300											12
2	Exposure	1	28	4	330											12
2	Exposure	2	13	2	180											12
2	Exposure	3	8	2	120											12
2	Exposure	4	14	2	330											12
2	Exposure	5	22	4	90											12
2	Exposure	6	5	1	300											12
2	Exposure	7	25	4	45											12
2	Exposure	8	7	1	240											12
2	Exposure	9	3	1	210											12
2	Exposure	10	21	3	240											12
2	Exposure	11	2	1	30											12
2	Guessing	1	22	4	90	13	8	28					22	1		12
