Language learnability experiment																
Logfile written - 05/14/2019 12:38:53																
Participant ID: 038																
Language: S3																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	28	4	30											38
1	Exposure	2	7	1	315											38
1	Exposure	3	21	3	270											38
1	Exposure	4	16	3	135											38
1	Exposure	5	26	4	225											38
1	Exposure	6	13	2	330											38
1	Exposure	7	9	2	90											38
1	Exposure	8	5	1	60											38
1	Exposure	9	10	2	210											38
1	Exposure	10	25	4	120											38
1	Exposure	11	3	1	360											38
1	Exposure	12	18	3	180											38
1	Exposure	1	26	4	225											38
1	Exposure	2	21	3	270											38
1	Exposure	3	7	1	315											38
1	Exposure	4	18	3	180											38
1	Exposure	5	5	1	60											38
1	Exposure	6	16	3	135											38
1	Exposure	7	28	4	30											38
1	Exposure	8	10	2	210											38
1	Exposure	9	13	2	330											38
1	Exposure	10	3	1	360											38
1	Exposure	11	25	4	120											38
1	Exposure	12	9	2	90											38
1	Guessing	1	18	3	180	16	5	7					18	1		38
1	Guessing	2	13	2	330	10	7	18					13	1		38
1	Guessing	3	7	1	315	16	3	26					7	1		38
1	Guessing	4	3	1	360	7	21	10					3	1		38
1	Guessing	5	5	1	60	9	26	16					5	1		38
1	Guessing	6	26	4	225	5	28	7					26	1		38
1	Guessing	7	16	3	135	21	18	25					16	1		38
1	Guessing	8	28	4	30	25	10	18					28	1		38
1	Guessing	9	10	2	210	16	25	28					10	1		38
1	Guessing	10	9	2	90	10	18	26					9	1		38
1	Guessing	11	25	4	120	28	21	16					25	1		38
1	Guessing	12	21	3	270	7	3	5					21	1		38
1	Guessing	1	25	4	120	10	9	28					25	1		38
1	Guessing	2	5	1	60	7	25	26					5	1		38
1	Guessing	3	7	1	315	10	13	28					7	1		38
1	Guessing	4	13	2	330	10	18	7					10	0		38
1	Guessing	5	10	2	210	7	5	18					10	1		38
1	Guessing	6	16	3	135	10	5	28					16	1		38
1	Guessing	7	3	1	360	7	9	18					18	0		38
1	Guessing	8	21	3	270	13	26	7					21	1		38
1	Guessing	9	28	4	30	21	10	25					28	1		38
1	Guessing	10	26	4	225	21	3	9					26	1		38
1	Guessing	11	9	2	90	13	21	25					9	1		38
1	Guessing	12	18	3	180	10	16	9					16	0		38
1	Production	1	25	4	120									0	fuoto-o-o-o	38
1	Production	2	26	4	225									1	fuoto-o-o-o	38
1	Production	3	21	3	270									0	powee	38
1	Production	4	18	3	180									0	powee	38
1	Production	5	3	1	360									1	fewen	38
1	Production	6	16	3	135									0	powee	38
1	Production	7	5	1	60									0	fewoo	38
1	Production	8	9	2	90									1	askii	38
1	Production	9	10	2	210									1	askoa	38
1	Production	10	28	4	30									0	fuottii	38
1	Production	11	7	1	315									1	fewoo	38
1	Production	12	13	2	330									0	askoo	38
1	Production	1	10	2	210									0	asko-o-o	38
1	Production	2	9	2	90									1	askii	38
1	Production	3	28	4	30									1	fuoto-o-o-o	38
1	Production	4	25	4	120									1	fuottii	38
1	Production	5	18	3	180									1	powii	38
1	Production	6	21	3	270									0	powoo	38
1	Production	7	3	1	360									1	fewen	38
1	Production	8	13	2	330									1	asko-o-o	38
1	Production	9	26	4	225									1	fuoto-o-o-o	38
1	Production	10	7	1	315									1	fewoo	38
1	Production	11	5	1	60									0	fewoo	38
1	Production	12	16	3	135									0	powee	38
2	Exposure	1	15	3	45											38
2	Exposure	2	12	2	135											38
2	Exposure	3	8	2	270											38
2	Exposure	4	20	3	315											38
2	Exposure	5	14	2	180											38
2	Exposure	6	11	2	45											38
2	Exposure	7	19	3	240											38
2	Exposure	8	4	1	210											38
2	Exposure	9	23	4	300											38
2	Exposure	10	6	1	240											38
2	Exposure	11	1	1	150											38
2	Exposure	1	8	2	270											38
2	Exposure	2	12	2	135											38
2	Exposure	3	6	1	240											38
2	Exposure	4	19	3	240											38
2	Exposure	5	11	2	45											38
2	Exposure	6	4	1	210											38
2	Exposure	7	23	4	300											38
2	Exposure	8	14	2	180											38
2	Exposure	9	20	3	315											38
2	Exposure	10	1	1	150											38
2	Exposure	11	15	3	45											38
2	Guessing	1	19	3	240	11	12	23					19	1		38
2	Guessing	2	6	1	240	15	14	20					6	1		38
2	Guessing	3	23	4	300	12	6	11					23	1		38
2	Guessing	4	12	2	135	6	19	11					12	1		38
2	Guessing	5	1	1	150	4	6	11					1	1		38
2	Guessing	6	20	3	315	6	4	8					20	1		38
2	Guessing	7	14	2	180	20	11	6					14	1		38
2	Guessing	8	4	1	210	14	19	20					4	1		38
2	Guessing	9	15	3	45	19	11	4					15	1		38
2	Guessing	10	11	2	45	4	8	19					11	1		38
2	Guessing	11	8	2	270	23	6	4					8	1		38
2	Guessing	1	6	1	240	4	11	14					6	1		38
2	Guessing	2	1	1	150	23	4	8					1	1		38
2	Guessing	3	4	1	210	8	15	20					4	1		38
2	Guessing	4	20	3	315	4	12	19					20	1		38
2	Guessing	5	11	2	45	19	20	4					11	1		38
2	Guessing	6	15	3	45	8	1	12					15	1		38
2	Guessing	7	23	4	300	8	6	19					23	1		38
2	Guessing	8	19	3	240	4	8	14					19	1		38
2	Guessing	9	12	2	135	14	19	20					12	1		38
2	Guessing	10	14	2	180	23	8	12					14	1		38
2	Guessing	11	8	2	270	14	4	6					8	1		38
2	Production	1	23	4	300									1	fuotio	38
2	Production	2	12	2	135									1	askeee	38
2	Production	3	4	1	210									1	fewee	38
2	Production	4	19	3	240									0	powoo	38
2	Production	5	6	1	240									0	fewoo	38
2	Production	6	20	3	315									1	powoa	38
2	Production	7	11	2	45									1	asku-u-u	38
2	Production	8	8	2	270									0	asku-u-u	38
2	Production	9	1	1	150									1	fewoa	38
