Language learnability experiment																
Logfile written - 05/31/2019 15:05:22																
Participant ID: 052																
Language: S2																
Computer: 5																
																
Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	16	3	180											52
1	Exposure	2	15	3	60											52
1	Exposure	3	11	2	300											52
1	Exposure	4	23	4	135											52
1	Exposure	5	1	1	150											52
1	Exposure	6	24	4	210											52
1	Exposure	7	4	1	90											52
1	Exposure	8	10	2	225											52
1	Exposure	9	6	1	360											52
1	Exposure	10	26	4	270											52
1	Exposure	11	9	2	45											52
1	Exposure	12	17	3	315											52
1	Exposure	1	16	3	180											52
1	Exposure	2	9	2	45											52
1	Exposure	3	10	2	225											52
1	Exposure	4	11	2	300											52
1	Exposure	5	1	1	150											52
1	Exposure	6	6	1	360											52
1	Exposure	7	17	3	315											52
1	Exposure	8	26	4	270											52
1	Exposure	9	4	1	90											52
1	Exposure	10	23	4	135											52
1	Exposure	11	15	3	60											52
1	Exposure	12	24	4	210											52
1	Guessing	1	11	2	300	17	4	6					17	0		52
1	Guessing	2	9	2	45	15	1	4					1	0		52
1	Guessing	3	1	1	150	6	9	10					6	0		52
1	Guessing	4	6	1	360	15	10	11					6	1		52
1	Guessing	5	15	3	60	4	24	1					15	1		52
1	Guessing	6	16	3	180	1	17	24					16	1		52
1	Guessing	7	4	1	90	17	11	23					4	1		52
1	Guessing	8	24	4	210	9	6	17					24	1		52
1	Guessing	9	17	3	315	6	15	4					15	0		52
1	Guessing	10	10	2	225	15	1	17					10	1		52
1	Guessing	11	26	4	270	16	6	11					26	1		52
1	Guessing	12	23	4	135	24	1	11					11	0		52
1	Guessing	1	4	1	90	11	6	15					11	0		52
1	Guessing	2	11	2	300	26	24	23					11	1		52
1	Guessing	3	10	2	225	4	17	15					15	0		52
1	Guessing	4	9	2	45	10	4	16					9	1		52
1	Guessing	5	1	1	150	10	9	4					1	1		52
1	Guessing	6	26	4	270	17	9	23					26	1		52
1	Guessing	7	23	4	135	17	6	15					17	0		52
1	Guessing	8	16	3	180	11	4	24					4	0		52
1	Guessing	9	17	3	315	9	23	4					17	1		52
1	Guessing	10	15	3	60	23	16	26					15	1		52
1	Guessing	11	24	4	210	15	10	6					24	1		52
1	Guessing	12	6	1	360	4	24	26					4	0		52
1	Production	1	16	3	180									0	kion	52
1	Production	2	24	4	210									0	kioa	52
1	Production	3	4	1	90									0	kiona	52
1	Production	4	17	3	315									1	wegi	52
1	Production	5	1	1	150									1	kiona	52
1	Production	6	9	2	45									0	swegi	52
1	Production	7	26	4	270									1	kion	52
1	Production	8	23	4	135									0	kione	52
1	Production	9	15	3	60									0	swagi	52
1	Production	10	10	2	225									1	wega	52
1	Production	11	6	1	360									0	kione	52
1	Production	12	11	2	300									0	wegi	52
1	Production	1	6	1	360									1	kion	52
1	Production	2	24	4	210									0	kion	52
1	Production	3	1	1	150									0	kione	52
1	Production	4	26	4	270									0	swegi	52
1	Production	5	16	3	180									0	wegi	52
1	Production	6	17	3	315									0	swegi	52
1	Production	7	10	2	225									0	wagi	52
1	Production	8	4	1	90									0	kion	52
1	Production	9	23	4	135									0	kion	52
1	Production	10	11	2	300									0	wegi	52
1	Production	11	9	2	45									1	swega	52
1	Production	12	15	3	60									0	wega	52
2	Exposure	1	25	4	45											52
2	Exposure	2	28	4	330											52
2	Exposure	3	5	1	300											52
2	Exposure	4	3	1	210											52
2	Exposure	5	22	4	90											52
2	Exposure	6	21	3	240											52
2	Exposure	7	7	1	240											52
2	Exposure	8	8	2	120											52
2	Exposure	9	2	1	30											52
2	Exposure	10	13	2	180											52
2	Exposure	11	14	2	330											52
2	Exposure	1	25	4	45											52
2	Exposure	2	22	4	90											52
2	Exposure	3	28	4	330											52
2	Exposure	4	3	1	210											52
2	Exposure	5	7	1	240											52
2	Exposure	6	21	3	240											52
2	Exposure	7	5	1	300											52
2	Exposure	8	8	2	120											52
2	Exposure	9	13	2	180											52
2	Exposure	10	2	1	30											52
2	Exposure	11	14	2	330											52
2	Guessing	1	21	3	240	28	25	2					21	1		52
2	Guessing	2	22	4	90	28	14	2					22	1		52
2	Guessing	3	3	1	210	22	13	8					3	1		52
2	Guessing	4	14	2	330	8	28	13					14	1		52
2	Guessing	5	8	2	120	21	25	7					8	1		52
2	Guessing	6	2	1	30	8	3	14					2	1		52
2	Guessing	7	13	2	180	5	7	2					13	1		52
2	Guessing	8	25	4	45	14	28	7					28	0		52
2	Guessing	9	28	4	330	25	13	22					28	1		52
2	Guessing	10	7	1	240	21	25	3					7	1		52
2	Guessing	11	5	1	300	2	21	13					5	1		52
