Language learnability experiment
Logfile written - 05/17/2019 15:40:11
Participant ID: 045
Language: S4
Computer: 5

Round	Task	Trial	Target	Shape	Angle	Distr1	Distr2	Distr3	Distr4	Distr5	Distr6	Distr7	SelectedItem	Correct	Input	Producer
1	Exposure	1	23	4	135											045
1	Exposure	2	10	2	225											045
1	Exposure	3	5	1	300											045
1	Exposure	4	15	3	60											045
1	Exposure	5	22	4	90											045
1	Exposure	6	1	1	150											045
1	Exposure	7	21	3	240											045
1	Exposure	8	26	4	270											045
1	Exposure	9	17	3	315											045
1	Exposure	10	9	2	45											045
1	Exposure	11	13	2	180											045
1	Exposure	12	6	1	360											045
1	Exposure	1	22	4	90											045
1	Exposure	2	5	1	300											045
1	Exposure	3	21	3	240											045
1	Exposure	4	10	2	225											045
1	Exposure	5	23	4	135											045
1	Exposure	6	1	1	150											045
1	Exposure	7	15	3	60											045
1	Exposure	8	13	2	180											045
1	Exposure	9	9	2	45											045
1	Exposure	10	26	4	270											045
1	Exposure	11	6	1	360											045
1	Exposure	12	17	3	315											045
1	Guessing	1	13	2	180	17	26	9					13	1		045
1	Guessing	2	1	1	150	13	15	10					1	1		045
1	Guessing	3	26	4	270	9	1	13					26	1		045
1	Guessing	4	10	2	225	21	1	22					10	1		045
1	Guessing	5	15	3	60	23	17	1					17	0		045
1	Guessing	6	21	3	240	22	9	6					21	1		045
1	Guessing	7	6	1	360	15	5	1					6	1		045
1	Guessing	8	9	2	45	10	17	6					9	1		045
1	Guessing	9	23	4	135	9	1	6					23	1		045
1	Guessing	10	5	1	300	10	22	9					5	1		045
1	Guessing	11	22	4	90	10	6	5					22	1		045
1	Guessing	12	17	3	315	5	21	1					17	1		045
1	Guessing	1	17	3	315	26	23	21					17	1		045
1	Guessing	2	13	2	180	10	23	9					13	1		045
1	Guessing	3	21	3	240	26	5	23					21	1		045
1	Guessing	4	5	1	300	23	17	6					5	1		045
1	Guessing	5	1	1	150	23	5	21					1	1		045
1	Guessing	6	23	4	135	21	13	9					23	1		045
1	Guessing	7	10	2	225	13	6	1					10	1		045
1	Guessing	8	26	4	270	10	21	1					26	1		045
1	Guessing	9	6	1	360	10	5	9					6	1		045
1	Guessing	10	22	4	90	13	1	17					22	1		045
1	Guessing	11	9	2	45	5	23	13					9	1		045
1	Guessing	12	15	3	60	17	13	1					15	1		045
1	Production	1	13	2	180									1	geuh-neg	045
1	Production	2	9	2	45									1	geuh-si	045
1	Production	3	17	3	315									1	tas-sa	045
1	Production	4	5	1	300									1	pio-sa	045
1	Production	5	22	4	90									1	wes-sip	045
1	Production	6	26	4	270									1	wes-uu	045
1	Production	7	23	4	135									1	wes-noeg	045
1	Production	8	6	1	360									0	pio-fag	045
